mol_id,conf_id,scan,wb97m
290,20,120,0.56556575
290,21,135,0.9217975
290,22,150,1.00531775
290,23,165,1.00945925
290,24,180,1.02589975
291,1,-165,0.3409835
291,2,-150,0.64400325
291,3,-135,0.976892
291,4,-120,1.0043765
291,5,-105,0.573535
291,6,-90,0.0184485
291,7,-75,0
291,8,-60,1.132763
291,9,-45,3.25678775
291,10,-30,5.56548575
291,11,-15,7.16134375
291,12,0,7.89464025
291,13,15,7.18820075
291,14,30,5.560654
291,15,45,3.25528175
291,16,60,1.12931175
291,17,75,0.00043925
291,18,90,0.020331
291,19,105,0.57246825
291,20,120,1.0036235
291,21,135,0.9775195
291,22,150,0.6444425
291,23,165,0.34330525
291,24,180,0.4740135
292,1,-165,0.11313825
292,2,-150,0.721374
292,3,-135,1.418652
292,4,-120,1.8540115
292,5,-105,0.959573
292,6,-90,0.84179125
292,7,-75,1.59454025
292,8,-60,0.1288885
292,9,-45,0.9777705
292,10,-30,2.72102825
292,11,-15,4.79930825
292,12,0,6.45151575
292,13,15,4.800877
292,14,30,2.72027525
292,15,45,0.9780215
292,16,60,0.13196325
292,17,75,0.22709225
292,18,90,0.05264725
292,19,105,0.95147825
292,20,120,1.853384
292,21,135,1.41708325
292,22,150,0.7217505
292,23,165,0.1113185
292,24,180,0
293,1,-165,0.056977
293,2,-150,0.3457525
293,3,-135,1.02238575
293,4,-120,2.036614
293,5,-105,3.0417435
293,6,-90,3.4456025
293,7,-75,3.0605685
293,8,-60,2.1170595
293,9,-45,1.09605425
293,10,-30,0.38308875
293,11,-15,0.06130675
293,12,0,0
293,13,15,0.06130675
293,14,30,0.38333975
293,15,45,1.09605425
293,16,60,2.1142985
293,17,75,3.0608195
293,18,90,3.4453515
293,19,105,3.03452725
293,20,120,2.0372415
293,21,135,1.0221975
293,22,150,0.3457525
293,23,165,0.05729075
293,24,180,0.0001255
294,1,-165,0
294,2,-150,0.2119695
294,3,-135,0.546929
294,4,-120,1.32772725
294,5,-105,2.5003365
294,6,-90,3.50628175
294,7,-75,3.977346
294,8,-60,3.6366135
294,9,-45,2.47165975
294,10,-30,1.2834885
294,11,-15,0.479661
294,12,0,0.08088475
294,13,15,0.0026355
294,14,30,0.2019295
294,15,45,0.5247155
294,16,60,1.28944975
294,17,75,2.5317115
294,18,90,3.523789
294,19,105,3.96335275
294,20,120,3.60718375
294,21,135,2.45227
294,22,150,1.2920225
294,23,165,0.48010025
294,24,180,0.079567
295,1,-165,3.033586
295,2,-150,3.1124
295,3,-135,3.40500325
295,4,-120,3.7508185
295,5,-105,4.132966
295,6,-90,4.01204675
295,7,-75,3.24047275
295,8,-60,2.18903375
295,9,-45,1.3126045
295,10,-30,0.45675725
295,11,-15,0.083081
295,12,0,0
295,13,15,0.08552825
295,14,30,0.45751025
295,15,45,1.31279275
295,16,60,2.18815525
295,17,75,3.24543
295,18,90,4.01355275
295,19,105,4.13315425
295,20,120,3.753956
295,21,135,3.4049405
295,22,150,3.11221175
295,23,165,3.033586
295,24,180,3.0741225
296,1,-165,0.11916225
296,2,-150,0.4855595
296,3,-135,1.08475925
296,4,-120,1.89724625
296,5,-105,2.765016
296,6,-90,3.18901775
296,7,-75,2.7300015
296,8,-60,1.822762
296,9,-45,0.98573975
296,10,-30,0.42462925
296,11,-15,0.102659
296,12,0,0
296,13,15,0.10291
296,14,30,0.42375075
296,15,45,0.98699475
296,16,60,1.82194625
296,17,75,2.73596275
296,18,90,3.18788825
296,19,105,2.7646395
296,20,120,1.897309
296,21,135,1.08475925
296,22,150,0.477653
296,23,165,0.11840925
296,24,180,0.00056475
297,1,-165,1.06091425
297,2,-150,3.227609
297,3,-135,6.0851185
297,4,-120,8.9297015
297,5,-105,11.5202725
297,6,-90,13.56334975
297,7,-75,14.67415025
297,8,-60,14.5054155
297,9,-45,13.49608175
297,10,-30,12.59838025
297,11,-15,12.02020175
297,12,0,11.8244845
297,13,15,12.693321
297,14,30,12.3626285
297,15,45,13.16062025
297,16,60,13.4745585
297,17,75,13.23767725
297,18,90,13.10853775
297,19,105,11.65675375
297,20,120,8.5963735
297,21,135,5.28524425
297,22,150,2.344089
297,23,165,0.44144625
297,24,180,0
298,1,-165,2.3361825
298,2,-150,2.24011225
298,3,-135,1.99011625
298,4,-120,1.5101415
298,5,-105,0.83583
298,6,-90,0.34418375
298,7,-75,0.05277275
298,8,-60,0
298,9,-45,0.0656365
298,10,-30,0.23161025
298,11,-15,0.3886735
298,12,0,0.450796
298,13,15,0.37254675
298,14,30,0.231422
298,15,45,0.06456975
298,16,60,0.00043925
298,17,75,0.0535885
298,18,90,0.34832525
298,19,105,0.833571
298,20,120,1.50945125
298,21,135,1.98961425
298,22,150,2.25906275
298,23,165,2.337312
298,24,180,2.37151075
299,1,-165,0.467362
299,2,-150,1.90013275
299,3,-135,4.29140975
299,4,-120,7.55616675
299,5,-105,11.335662
299,6,-90,15.1304055
299,7,-75,18.21437975
299,8,-60,12.04279175
299,9,-45,10.21337825
299,10,-30,9.084192
299,11,-15,8.5539545
299,12,0,8.4666065
299,13,15,8.54247125
299,14,30,9.4214105
299,15,45,10.55197725
299,16,60,12.30496125
299,17,75,18.21023825
299,18,90,15.121244
299,19,105,11.3322735
299,20,120,7.55566475
299,21,135,4.29530025
299,22,150,1.90013275
299,23,165,0.46742475
299,24,180,0
300,1,-165,2.090579
300,2,-150,0.99377175
300,3,-135,0.26737775
300,4,-120,0
300,5,-105,0.0355165
300,6,-90,0.2782335
300,7,-75,1.003247
300,8,-60,2.07407575
300,9,-45,3.4681925
300,10,-30,4.62059625
300,11,-15,5.4458215
300,12,0,5.75097475
300,13,15,5.443437
300,14,30,4.617898
300,15,45,3.46951025
300,16,60,2.06322
300,17,75,1.001992
300,18,90,0.278359
300,19,105,0.03557925
300,20,120,0.00269825
300,21,135,0.2671895
300,22,150,0.99314425
300,23,165,2.09315175
300,24,180,2.88769225
301,1,-165,0.30477675
301,2,-150,1.214087
301,3,-135,2.5573135
301,4,-120,3.95557175
301,5,-105,5.04930425
301,6,-90,5.55996375
301,7,-75,6.16324225
301,8,-60,6.17830225
301,9,-45,5.7924525
301,10,-30,5.17831825
301,11,-15,4.71271325
301,12,0,4.5314285
301,13,15,4.71271325
301,14,30,5.177628
301,15,45,5.790068
301,16,60,6.18282025
301,17,75,6.16776025
301,18,90,5.5577675
301,19,105,5.01717625
301,20,120,3.95331275
301,21,135,2.558694
301,22,150,1.2179775
301,23,165,0.304965
301,24,180,0
302,1,-165,0.29210125
302,2,-150,0
302,3,-135,0.1959055
302,4,-120,0.84831725
302,5,-105,1.6426695
302,6,-90,1.99400675
302,7,-75,1.65578425
302,8,-60,0.8776215
302,9,-45,0.214354
302,10,-30,0.00307475
302,11,-15,0.29461125
302,12,0,0.57610775
302,13,15,0.29461125
302,14,30,0.00307475
302,15,45,0.21378925
302,16,60,0.88144925
302,17,75,1.65578425
302,18,90,1.99413225
302,19,105,1.6426695
302,20,120,0.84831725
302,21,135,0.1959055
302,22,150,0
302,23,165,0.29210125
302,24,180,0.57836675
303,1,-165,0.3884225
303,2,-150,0.5540825
303,3,-135,0.623735
303,4,-120,0.608675
303,5,-105,0.5051375
303,6,-90,0.269825
303,7,-75,0.1637775
303,8,-60,0.676445
303,9,-45,1.91262
303,10,-30,3.5309425
303,11,-15,4.9064225
303,12,0,5.2251925
303,13,15,4.89199
303,14,30,3.527805
303,15,45,1.9069725
303,16,60,0.6770725
303,17,75,0.1637775
303,18,90,0.2704525
303,19,105,0.503255
303,20,120,0.6093025
303,21,135,0.623735
303,22,150,0.5515725
303,23,165,0.395325
303,24,180,0
304,1,-165,0.1622715
304,2,-150,0.75557275
304,3,-135,1.74990925
304,4,-120,3.03904525
304,5,-105,4.16879625
304,6,-90,4.65146925
304,7,-75,4.18398175
304,8,-60,3.100603
304,9,-45,1.82797025
304,10,-30,0.80012525
304,11,-15,0.18115925
304,12,0,0
304,13,15,0.180971
304,14,30,0.799937
304,15,45,1.82784475
304,16,60,3.1004775
304,17,75,4.18398175
304,18,90,4.65849725
304,19,105,4.16841975
304,20,120,3.03917075
304,21,135,1.74965825
304,22,150,0.75519625
304,23,165,0.16220875
304,24,180,0.00069025
305,1,-165,3.0507795
305,2,-150,1.465589
305,3,-135,0.371229
305,4,-120,0
305,5,-105,0.27252325
305,6,-90,0.87718225
305,7,-75,1.45536075
305,8,-60,1.107914
305,9,-45,1.7099375
305,10,-30,2.96110975
305,11,-15,4.604344
305,12,0,5.78147125
305,13,15,4.60741875
305,14,30,2.9621765
305,15,45,1.7099375
305,16,60,1.10621975
305,17,75,1.45661575
305,18,90,0.87743325
305,19,105,0.272586
305,20,120,0.00069025
305,21,135,0.3726095
305,22,150,1.46452225
305,23,165,3.052411
305,24,180,4.38904875
306,1,-165,0.1301435
306,2,-150,0.7368105
306,3,-135,1.91782825
306,4,-120,3.52021225
306,5,-105,5.1923115
306,6,-90,6.24757825
306,7,-75,6.29257
306,8,-60,5.551116
306,9,-45,4.70806975
306,10,-30,4.21811775
306,11,-15,4.2234515
306,12,0,4.4267615
306,13,15,4.22213375
306,14,30,4.22075325
306,15,45,4.71246225
306,16,60,5.5499865
306,17,75,6.292319
306,18,90,6.2477665
306,19,105,5.19224875
306,20,120,3.522032
306,21,135,1.91456525
306,22,150,0.74013625
306,23,165,0.1301435
306,24,180,0
307,1,-165,0.16170675
307,2,-150,0.750992
307,3,-135,1.8392025
307,4,-120,3.254717
307,5,-105,4.52195325
307,6,-90,5.0361895
307,7,-75,4.4917705
307,8,-60,3.25603475
307,9,-45,1.87766825
307,10,-30,0.8015685
307,11,-15,0.18906575
307,12,0,0.0013805
307,13,15,0.16785625
307,14,30,0.769315
307,15,45,1.86825575
307,16,60,3.263
307,17,75,4.503693
307,18,90,5.03524825
307,19,105,4.51153675
307,20,120,3.259486
307,21,135,1.8645535
307,22,150,0.79121475
307,23,165,0.187497
307,24,180,0
308,1,-165,0.2752215
308,2,-150,0
308,3,-135,0.372735
308,4,-120,1.2619025
308,5,-105,2.15150925
308,6,-90,2.492932
308,7,-75,2.09603825
308,8,-60,1.22230725
308,9,-45,0.36376175
308,10,-30,0.00545925
308,11,-15,0.27440575
308,12,0,0.55502375
308,13,15,0.26173025
308,14,30,0.00658875
308,15,45,0.36263225
308,16,60,1.22268375
308,17,75,2.09528525
308,18,90,2.49299475
308,19,105,2.152576
308,20,120,1.26108675
308,21,135,0.36915825
308,22,150,0.007781
308,23,165,0.28821075
308,24,180,0.55213725
309,1,-165,0.889795
309,2,-150,0.179967
309,3,-135,0.00282375
309,4,-120,0.3091065
309,5,-105,0.7932855
309,6,-90,1.030857
309,7,-75,0.79196775
309,8,-60,0.309734
309,9,-45,0.0018825
309,10,-30,0.180218
309,11,-15,0.87479775
309,12,0,1.4883045
309,13,15,0.87630375
309,14,30,0.1803435
309,15,45,0.0018825
309,16,60,0.3081025
309,17,75,0.79008525
309,18,90,1.029602
309,19,105,0.7925325
309,20,120,0.30916925
309,21,135,0
309,22,150,0.1773315
309,23,165,0.886783
309,24,180,1.4920695
310,1,-165,0
310,2,-150,0.13095925
310,3,-135,0.72168775
310,4,-120,1.71878525
310,5,-105,2.6928535
310,6,-90,3.091065
310,7,-75,2.66769075
310,8,-60,1.67184825
310,9,-45,0.679708
310,10,-30,0.113954
310,11,-15,0.00106675
310,12,0,0.03256725
310,13,15,0.0011295
310,14,30,0.113954
310,15,45,0.679708
310,16,60,1.669401
310,17,75,2.66769075
310,18,90,3.09037475
310,19,105,2.69279075
310,20,120,1.720605
310,21,135,0.72168775
310,22,150,0.13095925
310,23,165,0
310,24,180,0.03294375
311,1,-165,2.1602315
311,2,-150,2.87652275
311,3,-135,2.9543955
311,4,-120,2.58711975
311,5,-105,1.755494
311,6,-90,0.7380655
311,7,-75,0.0535885
311,8,-60,0
311,9,-45,0.310487
311,10,-30,1.22607225
311,11,-15,2.2021485
311,12,0,2.831782
311,13,15,2.970334
311,14,30,2.7264875
311,15,45,1.651831
311,16,60,0.94871725
311,17,75,0.69370125
311,18,90,0.80978875
311,19,105,1.055706
311,20,120,1.181708
311,21,135,0.925437
311,22,150,0.689497
311,23,165,0.74954875
311,24,180,1.25129775
312,1,-165,0.14087375
312,2,-150,0.59487
312,3,-135,1.36286725
312,4,-120,2.32005575
312,5,-105,3.2244715
312,6,-90,3.777801
312,7,-75,3.7899745
312,8,-60,3.2074035
312,9,-45,2.258749
312,10,-30,1.3166205
312,11,-15,0.65605125
312,12,0,0.4313435
312,13,15,0.65605125
312,14,30,1.31668325
312,15,45,2.25868625
312,16,60,3.20746625
312,17,75,3.7899745
312,18,90,3.77773825
312,19,105,3.2244715
312,20,120,2.32005575
312,21,135,1.3628045
312,22,150,0.59468175
312,23,165,0.140811
312,24,180,0
313,1,-165,5.560152
313,2,-150,5.58970725
313,3,-135,5.9804515
313,4,-120,4.9671645
313,5,-105,3.30021075
313,6,-90,1.3909165
313,7,-75,0.1190995
313,8,-60,0.0003765
313,9,-45,1.32986075
313,10,-30,3.21788275
313,11,-15,5.983589
313,12,0,6.6036845
313,13,15,5.984091
313,14,30,3.22955425
313,15,45,1.1539725
313,16,60,0
313,17,75,0.11803275
313,18,90,1.39951325
313,19,105,3.30033625
313,20,120,4.959509
313,21,135,5.7407465
313,22,150,5.590021
313,23,165,5.56172075
313,24,180,5.7482765
314,1,-165,0.1441995
314,2,-150,0.00194525
314,3,-135,0.9466465
314,4,-120,2.0289585
314,5,-105,1.9084785
314,6,-90,1.8781075
314,7,-75,1.2039215
314,8,-60,0.440254
314,9,-45,0.32699025
314,10,-30,1.06819325
314,11,-15,2.523303
314,12,0,3.73393875
314,13,15,2.5174045
314,14,30,1.06926
314,15,45,0.32912375
314,16,60,0.43680275
314,17,75,1.19657975
314,18,90,1.87289925
314,19,105,1.90992175
314,20,120,2.030088
314,21,135,0.9453915
314,22,150,0
314,23,165,0.14300725
314,24,180,1.23950075
315,1,-165,0.3555415
315,2,-150,0.5254685
315,3,-135,1.0917245
315,4,-120,1.95660775
315,5,-105,2.78980225
315,6,-90,3.10681525
315,7,-75,2.666122
315,8,-60,1.78592775
315,9,-45,0.8916775
315,10,-30,0.28645375
315,11,-15,0.0317515
315,12,0,0
315,13,15,0.0317515
315,14,30,0.28645375
315,15,45,0.8936855
315,16,60,1.78479825
315,17,75,2.671142
315,18,90,3.10681525
315,19,105,2.78980225
315,20,120,1.95660775
315,21,135,1.0917245
315,22,150,0.5262215
315,23,165,0.3555415
315,24,180,0.3645775
316,1,-165,0.51147525
316,2,-150,0.101153
316,3,-135,0.007028
316,4,-120,0.312997
316,5,-105,1.14926625
316,6,-90,1.1030195
316,7,-75,2.192485
316,8,-60,2.2435635
316,9,-45,2.35858425
316,10,-30,2.53842575
316,11,-15,2.98620975
316,12,0,3.2824525
316,13,15,2.98570775
316,14,30,2.541124
316,15,45,2.35582325
316,16,60,2.2440655
316,17,75,2.19392825
316,18,90,1.10283125
316,19,105,1.149831
316,20,120,0.31682475
316,21,135,0
316,22,150,0.1004
316,23,165,0.51084775
316,24,180,0.96515775
317,1,-165,0.0766805
317,2,-150,0.000753
317,3,-135,0.2260255
317,4,-120,0.69972525
317,5,-105,1.14205
317,6,-90,1.20260375
317,7,-75,1.1655185
317,8,-60,0.948027
317,9,-45,0.58765375
317,10,-30,0.3763745
317,11,-15,0.44044225
317,12,0,0.33502225
317,13,15,0.44069325
317,14,30,0.7041805
317,15,45,1.20731
317,16,60,1.72556225
317,17,75,2.0083765
317,18,90,1.20373325
317,19,105,1.1421755
317,20,120,0.70311375
317,21,135,0.2260255
317,22,150,0
317,23,165,0.0753
317,24,180,0.18291625
318,1,-165,0.08690875
318,2,-150,0.54812125
318,3,-135,1.32735075
318,4,-120,2.76118825
318,5,-105,2.9433515
318,6,-90,3.179668
318,7,-75,3.06941625
318,8,-60,2.078782
318,9,-45,1.4983445
318,10,-30,1.19996825
318,11,-15,1.16482825
318,12,0,1.195764
318,13,15,1.16464
318,14,30,1.20360775
318,15,45,1.497215
318,16,60,2.07721325
318,17,75,3.0703575
318,18,90,3.17722075
318,19,105,2.94423
318,20,120,2.7608745
318,21,135,1.32534275
318,22,150,0.54812125
318,23,165,0.08778725
318,24,180,0
319,1,-165,0.266311
319,2,-150,0.99251675
319,3,-135,2.0244405
319,4,-120,3.09301025
319,5,-105,3.87663225
319,6,-90,4.09575525
319,7,-75,3.69716725
319,8,-60,2.8394375
319,9,-45,1.9200245
319,10,-30,1.1994035
319,11,-15,0.80389025
319,12,0,0.68523
319,13,15,0.80376475
319,14,30,1.1994035
319,15,45,1.92046375
319,16,60,2.840065
319,17,75,3.69723
319,18,90,4.0956925
319,19,105,3.8765695
319,20,120,3.09301025
319,21,135,2.02274625
319,22,150,0.992454
319,23,165,0.26624825
319,24,180,0
320,1,-165,0.698533
320,2,-150,0.1672915
320,3,-135,0.00043925
320,4,-120,0.0709075
320,5,-105,0.20287075
320,6,-90,0.19722325
320,7,-75,0.24240325
320,8,-60,0.07737075
320,9,-45,0.0219625
320,10,-30,0.2445995
320,11,-15,0.8341985
320,12,0,1.7769545
320,13,15,0.8347005
320,14,30,0.242968
320,15,45,0.021586
320,16,60,0.07724525
320,17,75,0.24403475
320,18,90,0.2044395
320,19,105,0.2006745
320,20,120,0.066766
320,21,135,0
320,22,150,0.1672915
320,23,165,0.703051
320,24,180,1.6404105
321,1,-165,0.20575725
321,2,-150,0.202808
321,3,-135,0.240207
321,4,-120,0.437242
321,5,-105,0.70022725
321,6,-90,0.86500875
321,7,-75,0.0006275
321,8,-60,0.2574005
321,9,-45,1.37516625
321,10,-30,2.91078425
321,11,-15,4.5126035
321,12,0,5.91450125
321,13,15,4.51254075
321,14,30,2.91103525
321,15,45,1.3758565
321,16,60,0.2568985
321,17,75,0
321,18,90,0.6030275
321,19,105,0.70035275
321,20,120,0.43674
321,21,135,0.24052075
321,22,150,0.201553
321,23,165,0.20582
321,24,180,0.379261
322,1,-165,0.44546225
322,2,-150,1.716087
322,3,-135,3.5442455
322,4,-120,5.48867975
322,5,-105,6.939648
322,6,-90,7.418556
322,7,-75,6.86980725
322,8,-60,5.63840125
322,9,-45,4.282311
322,10,-30,3.2576035
322,11,-15,2.74022975
322,12,0,2.599858
322,13,15,2.74022975
322,14,30,3.2576035
322,15,45,4.282311
322,16,60,5.63651875
322,17,75,6.8682385
322,18,90,7.41924625
322,19,105,6.939648
322,20,120,5.48867975
322,21,135,3.54681825
322,22,150,1.716087
322,23,165,0.44546225
322,24,180,0
323,1,-165,0.13961875
323,2,-150,0.06381675
323,3,-135,0.02993175
323,4,-120,0.16358925
323,5,-105,0.5724055
323,6,-90,0.066766
323,7,-75,0.5673855
323,8,-60,0.13811275
323,9,-45,0
323,10,-30,0.05239625
323,11,-15,0.1288885
323,12,0,0.2235155
323,13,15,0.12932775
323,14,30,0.052459
323,15,45,0.00156875
323,16,60,0.1379245
323,17,75,0.568515
323,18,90,0.0611185
323,19,105,0.571527
323,20,120,0.163401
323,21,135,0.02917875
323,22,150,0.06293825
323,23,165,0.139054
323,24,180,0.22759425
324,1,-165,5.49834325
324,2,-150,3.627954
324,3,-135,2.53717075
324,4,-120,2.3248875
324,5,-105,2.595591
324,6,-90,2.693481
324,7,-75,2.0181655
324,8,-60,1.18089225
324,9,-45,0.76260075
324,10,-30,0.80840825
324,11,-15,0
324,12,0,0.52000925
324,13,15,6.27E-05
324,14,30,0.8085965
324,15,45,0.76335375
324,16,60,1.18189625
324,17,75,2.010259
324,18,90,2.6913475
324,19,105,2.59854025
324,20,120,2.324762
324,21,135,2.5357275
324,22,150,3.62914625
324,23,165,5.49759025
324,24,180,7.04161675
325,1,-165,0.75858475
325,2,-150,1.24401875
325,3,-135,2.18715125
325,4,-120,3.3984145
325,5,-105,4.4450845
325,6,-90,4.8097875
325,7,-75,4.22928725
325,8,-60,3.041116
325,9,-45,1.7415635
325,10,-30,0.71578925
325,11,-15,0.1524825
325,12,0,0
325,13,15,0.152608
325,14,30,0.71578925
325,15,45,1.7415635
325,16,60,3.041116
325,17,75,4.22928725
325,18,90,4.80934825
325,19,105,4.4450845
325,20,120,3.3984145
325,21,135,2.18715125
325,22,150,1.243956
325,23,165,0.758773
325,24,180,0.65040375
326,1,-165,0.1692995
326,2,-150,0
326,3,-135,0.4260725
326,4,-120,1.53844175
326,5,-105,3.1381275
326,6,-90,4.72702025
326,7,-75,5.9114265
326,8,-60,6.82512925
326,9,-45,7.73826725
326,10,-30,8.90014625
326,11,-15,10.30173025
326,12,0,9.8292855
326,13,15,9.3973145
326,14,30,8.7828665
326,15,45,8.39846
326,16,60,8.15680975
326,17,75,7.802586
326,18,90,7.15720225
326,19,105,3.148795
326,20,120,1.5369985
326,21,135,0.427453
326,22,150,0.002008
326,23,165,0.168923
326,24,180,0.34267775
327,1,-165,3.240159
327,2,-150,0.96076525
327,3,-135,0.43674
327,4,-120,0.0606165
327,5,-105,0
327,6,-90,1.40490975
327,7,-75,1.48397475
327,8,-60,2.254231
327,9,-45,3.78250725
327,10,-30,5.88312625
327,11,-15,5.85953225
327,12,0,6.200955
327,13,15,6.8830475
327,14,30,6.1094655
327,15,45,4.8386525
327,16,60,2.9988225
327,17,75,1.96614575
327,18,90,1.6547175
327,19,105,0.97494675
327,20,120,0.78644575
327,21,135,0.85358825
327,22,150,1.21440075
327,23,165,1.673166
327,24,180,3.1883275
328,1,-165,0.116213
328,2,-150,0.56217725
328,3,-135,1.47242875
328,4,-120,2.72542075
328,5,-105,3.8866095
328,6,-90,4.37574575
328,7,-75,3.89633575
328,8,-60,2.741673
328,9,-45,1.4817785
328,10,-30,0.56732275
328,11,-15,0.11125575
328,12,0,0.0003765
328,13,15,0.11125575
328,14,30,0.5673855
328,15,45,1.4832845
328,16,60,2.741673
328,17,75,3.8966495
328,18,90,4.37744
328,19,105,3.89301
328,20,120,2.72529525
328,21,135,1.470609
328,22,150,0.569017
328,23,165,0.116213
328,24,180,0
329,1,-165,5.73214975
329,2,-150,3.8896215
329,3,-135,3.091316
329,4,-120,3.240159
329,5,-105,3.87136125
329,6,-90,4.3145645
329,7,-75,3.990147
329,8,-60,2.9922965
329,9,-45,0.157126
329,10,-30,0
329,11,-15,0.4509215
329,12,0,0.80401575
329,13,15,0.4509215
329,14,30,0.0001255
329,15,45,0.154365
329,16,60,2.998948
329,17,75,3.99008425
329,18,90,4.31487825
329,19,105,3.87111025
329,20,120,3.241916
329,21,135,3.0869235
329,22,150,3.89119025
329,23,165,5.72976525
329,24,180,7.57285825
330,1,-165,0.02792375
330,2,-150,0.175198
330,3,-135,0.78268075
330,4,-120,1.786367
