mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,MACE_relative_energy
291,8,-60,1.375,1.132763,1.5549
291,9,-45,3.65625,3.25678775,3.5534
291,10,-30,6.15625,5.56548575,5.6591
291,11,-15,7.90625,7.16134375,6.8924
291,12,0,8.21875,7.89464025,7.4583
291,13,15,7.875,7.18820075,6.8183
291,14,30,6.15625,5.560654,5.6556
291,15,45,3.65625,3.25528175,3.5537
291,16,60,1.375,1.12931175,1.5561
291,17,75,0.125,0.00043925,0.2619
291,18,90,0,0.020331,0.0026
291,19,105,0.5,0.57246825,0.331
291,20,120,0.875,1.0036235,0.508
291,21,135,0.84375,0.9775195,0.433
291,22,150,0.5,0.6444425,0.2638
291,23,165,0.28125,0.34330525,0.1538
291,24,180,0.4375,0.4740135,0.4195
292,1,-165,0.3125,0.11313825,0.0731
292,2,-150,1.15625,0.721374,0.7464
292,3,-135,1.71875,1.418652,1.3082
292,4,-120,2.125,1.8540115,1.5942
292,5,-105,1.59375,0.959573,1.5519
292,6,-90,1.65625,0.84179125,0.8876
292,7,-75,2.25,1.59454025,1.1118
292,8,-60,1.5625,0.1288885,0.1864
292,9,-45,2.71875,0.9777705,0.8869
292,10,-30,4.625,2.72102825,2.6595
292,11,-15,6.625,4.79930825,4.6951
292,12,0,8.15625,6.45151575,6.1742
292,13,15,6.65625,4.800877,4.6989
292,14,30,4.625,2.72027525,2.6595
292,15,45,2.71875,0.9780215,0.887
292,16,60,1.5625,0.13196325,0.1904
292,17,75,1.34375,0.22709225,0.4033
292,18,90,0.90625,0.05264725,0.5166
292,19,105,1.59375,0.95147825,1.5412
292,20,120,2.125,1.853384,1.5934
292,21,135,1.71875,1.41708325,1.3063
292,22,150,1.15625,0.7217505,0.7464
292,23,165,0.3125,0.1113185,0.0709
292,24,180,0,0,0
293,1,-165,0.125,0.056977,0.1736
293,2,-150,0.59375,0.3457525,0.7041
293,3,-135,1.53125,1.02238575,1.5821
293,4,-120,2.875,2.036614,2.6618
293,5,-105,4.3125,3.0417435,3.6153
293,6,-90,5.03125,3.4456025,3.9357
293,7,-75,4.34375,3.0605685,3.5807
293,8,-60,2.96875,2.1170595,2.6539
293,9,-45,1.625,1.09605425,1.5996
293,10,-30,0.625,0.38308875,0.7252
293,11,-15,0.125,0.06130675,0.1773
293,12,0,0,0,0
293,13,15,0.125,0.06130675,0.1773
293,14,30,0.625,0.38333975,0.7252
293,15,45,1.625,1.09605425,1.5996
293,16,60,2.96875,2.1142985,2.6518
293,17,75,4.34375,3.0608195,3.5807
293,18,90,5.03125,3.4453515,3.9357
293,19,105,4.3125,3.03452725,3.6079
293,20,120,2.875,2.0372415,2.6623
293,21,135,1.53125,1.0221975,1.582
293,22,150,0.59375,0.3457525,0.7041
293,23,165,0.125,0.05729075,0.1736
293,24,180,0,0.0001255,0.0003
294,1,-165,0.03125,0,0.1045
294,2,-150,0.5,0.2119695,0.5037
294,3,-135,0.90625,0.546929,0.8186
294,4,-120,2.0625,1.32772725,1.5003
294,5,-105,3.65625,2.5003365,2.3965
294,6,-90,5.03125,3.50628175,3.1283
294,7,-75,5.4375,3.977346,3.4677
294,8,-60,4.75,3.6366135,2.8873
294,9,-45,3.21875,2.47165975,1.8881
294,10,-30,1.6875,1.2834885,0.8994
294,11,-15,0.625,0.479661,0.2432
294,12,0,0.0625,0.08088475,0.0084
294,13,15,0,0.0026355,0.0926
294,14,30,0.46875,0.2019295,0.4565
294,15,45,0.8125,0.5247155,0.7626
294,16,60,1.90625,1.28944975,1.4341
294,17,75,3.5625,2.5317115,2.424
294,18,90,4.96875,3.523789,3.1452
294,19,105,5.4375,3.96335275,3.4621
294,20,120,4.8125,3.60718375,2.9112
294,21,135,3.3125,2.45227,1.9268
294,22,150,1.78125,1.2920225,0.9358
294,23,165,0.65625,0.48010025,0.234
294,24,180,0.0625,0.079567,0
295,1,-165,3.90625,3.033586,2.632
295,2,-150,4.3125,3.1124,2.6295
295,3,-135,4.96875,3.40500325,2.9004
295,4,-120,5.78125,3.7508185,3.2535
295,5,-105,6.53125,4.132966,3.6672
295,6,-90,6.46875,4.01204675,3.5636
295,7,-75,5.3125,3.24047275,2.8485
295,8,-60,3.65625,2.18903375,1.8776
295,9,-45,2.25,1.3126045,1.0295
295,10,-30,1,0.45675725,0.2979
295,11,-15,0.25,0.083081,0.0428
295,12,0,0,0,0
295,13,15,0.25,0.08552825,0.0454
295,14,30,1,0.45751025,0.2986
295,15,45,2.25,1.31279275,1.0297
295,16,60,3.65625,2.18815525,1.8787
295,17,75,5.3125,3.24543,2.855
295,18,90,6.46875,4.01355275,3.565
295,19,105,6.53125,4.13315425,3.6672
295,20,120,5.78125,3.753956,3.2569
295,21,135,4.96875,3.4049405,2.9001
295,22,150,4.3125,3.11221175,2.6293
295,23,165,3.90625,3.033586,2.632
295,24,180,3.8125,3.0741225,2.7345
296,1,-165,0.21875,0.11916225,0.0749
296,2,-150,0.875,0.4855595,0.314
296,3,-135,1.875,1.08475925,0.7788
296,4,-120,3.125,1.89724625,1.4918
296,5,-105,4.40625,2.765016,2.3199
296,6,-90,5.0625,3.18901775,2.8312
296,7,-75,4.28125,2.7300015,2.2822
296,8,-60,2.96875,1.822762,1.4046
296,9,-45,1.6875,0.98573975,0.6879
296,10,-30,0.75,0.42462925,0.2682
296,11,-15,0.1875,0.102659,0.0619
296,12,0,0,0,0
296,13,15,0.1875,0.10291,0.0619
296,14,30,0.75,0.42375075,0.2667
296,15,45,1.6875,0.98699475,0.689
296,16,60,2.96875,1.82194625,1.4039
296,17,75,4.28125,2.73596275,2.2878
296,18,90,5.0625,3.18788825,2.8306
296,19,105,4.40625,2.7646395,2.3199
296,20,120,3.125,1.897309,1.4915
296,21,135,1.875,1.08475925,0.7788
296,22,150,0.875,0.477653,0.3082
296,23,165,0.21875,0.11840925,0.0738
296,24,180,0,0.00056475,0.001
297,1,-165,1.03125,1.06091425,1.1
297,2,-150,3.34375,3.227609,3.4167
297,3,-135,6.40625,6.0851185,6.5067
297,4,-120,9.65625,8.9297015,9.4404
297,5,-105,12.71875,11.5202725,11.9649
297,6,-90,15,13.56334975,14.2138
297,7,-75,16.28125,14.67415025,15.4856
297,8,-60,16.4375,14.5054155,15.9028
297,9,-45,16.15625,13.49608175,15.9872
297,10,-30,15.21875,12.59838025,15.1628
297,11,-15,14.65625,12.02020175,14.569
297,12,0,13.40625,11.8244845,12.6651
297,13,15,14.0625,12.693321,13.8357
297,14,30,13.90625,12.3626285,13.1813
297,15,45,14.5,13.16062025,14.6027
297,16,60,14.75,13.4745585,14.6914
297,17,75,14.6875,13.23767725,13.9716
297,18,90,14.46875,13.10853775,13.6836
297,19,105,12.75,11.65675375,12.0405
297,20,120,9.46875,8.5963735,8.983
297,21,135,5.875,5.28524425,5.5563
297,22,150,2.65625,2.344089,2.4236
297,23,165,0.5625,0.44144625,0.3919
297,24,180,0,0,0
298,1,-165,2.25,2.3361825,1.9165
298,2,-150,2.1875,2.24011225,2.1063
298,3,-135,1.9375,1.99011625,1.9574
298,4,-120,1.4375,1.5101415,1.5657
298,5,-105,0.875,0.83583,0.9471
298,6,-90,0.375,0.34418375,0.4659
298,7,-75,0.0625,0.05277275,0.0975
298,8,-60,0,0,0
298,9,-45,0.25,0.0656365,0.0629
298,10,-30,0.5,0.23161025,0.2738
298,11,-15,0.8125,0.3886735,0.5657
298,12,0,0.875,0.450796,0.6599
298,13,15,0.8125,0.37254675,0.5539
298,14,30,0.5,0.231422,0.2741
298,15,45,0.25,0.06456975,0.0619
298,16,60,0,0.00043925,0.0005
298,17,75,0.0625,0.0535885,0.098
298,18,90,0.375,0.34832525,0.4697
298,19,105,0.875,0.833571,0.9448
298,20,120,1.4375,1.50945125,1.5653
298,21,135,1.9375,1.98961425,1.9572
298,22,150,2.1875,2.25906275,2.1026
298,23,165,2.25,2.337312,1.9178
298,24,180,2.25,2.37151075,1.8705
299,1,-165,0.5,0.467362,0.4835
299,2,-150,2.0625,1.90013275,1.9477
299,3,-135,4.65625,4.29140975,4.325
299,4,-120,8.25,7.55616675,7.5597
299,5,-105,12.53125,11.335662,11.2953
299,6,-90,17,15.1304055,14.8077
299,7,-75,20.875,18.21437975,17.3894
299,8,-60,13.28125,12.04279175,11.9483
299,9,-45,11.375,10.21337825,10.3332
299,10,-30,10.1875,9.084192,9.2826
299,11,-15,9.625,8.5539545,8.7532
299,12,0,9.53125,8.4666065,8.6021
299,13,15,9.625,8.54247125,8.7293
299,14,30,10.5625,9.4214105,9.3768
299,15,45,11.8125,10.55197725,10.4406
299,16,60,13.75,12.30496125,12.1871
299,17,75,20.875,18.21023825,17.3872
299,18,90,16.96875,15.121244,14.8041
299,19,105,12.53125,11.3322735,11.2887
299,20,120,8.25,7.55566475,7.564
299,21,135,4.65625,4.29530025,4.3282
299,22,150,2.0625,1.90013275,1.9477
299,23,165,0.5,0.46742475,0.4835
299,24,180,0,0,0
300,1,-165,2.8125,2.090579,1.4961
300,2,-150,1.4375,0.99377175,0.4938
300,3,-135,0.53125,0.26737775,0.0097
300,4,-120,0.15625,0,0
300,5,-105,0,0.0355165,0.2566
300,6,-90,0.15625,0.2782335,0.5192
300,7,-75,0.9375,1.003247,1.1855
300,8,-60,2.125,2.07407575,2.2024
300,9,-45,3.5625,3.4681925,3.3127
300,10,-30,4.71875,4.62059625,4.3213
300,11,-15,5.5,5.4458215,5.0989
300,12,0,5.75,5.75097475,5.3969
300,13,15,5.5,5.443437,5.0966
300,14,30,4.71875,4.617898,4.3194
300,15,45,3.5625,3.46951025,3.3104
300,16,60,2.125,2.06322,2.19
300,17,75,0.9375,1.001992,1.1837
300,18,90,0.15625,0.278359,0.5192
300,19,105,0,0.03557925,0.2566
300,20,120,0.15625,0.00269825,0.0022
300,21,135,0.53125,0.2671895,0.0097
300,22,150,1.4375,0.99314425,0.4938
300,23,165,2.8125,2.09315175,1.4971
300,24,180,3.78125,2.88769225,2.4846
301,1,-165,0.375,0.30477675,0.2721
301,2,-150,1.4375,1.214087,1.069
301,3,-135,3,2.5573135,2.2439
301,4,-120,4.5625,3.95557175,3.5185
301,5,-105,5.5,5.04930425,4.9372
301,6,-90,6,5.55996375,5.8696
301,7,-75,6.4375,6.16324225,6.5636
301,8,-60,6.4375,6.17830225,6.5641
301,9,-45,6.125,5.7924525,5.7875
301,10,-30,5.4375,5.17831825,4.7753
301,11,-15,4.875,4.71271325,4.1163
301,12,0,4.6875,4.5314285,3.897
301,13,15,4.875,4.71271325,4.1163
301,14,30,5.4375,5.177628,4.7746
301,15,45,6.125,5.790068,5.7848
301,16,60,6.4375,6.18282025,6.5686
301,17,75,6.4375,6.16776025,6.5675
301,18,90,6,5.5577675,5.8675
301,19,105,5.5,5.01717625,4.9083
301,20,120,4.5625,3.95331275,3.5145
301,21,135,3,2.558694,2.2448
301,22,150,1.4375,1.2179775,1.0713
301,23,165,0.375,0.304965,0.272
301,24,180,0,0,0
302,1,-165,0.21875,0.29210125,0.0699
302,2,-150,0,0,0
302,3,-135,0.28125,0.1959055,0.3434
302,4,-120,1.0625,0.84831725,0.9237
302,5,-105,1.9375,1.6426695,1.3654
302,6,-90,2.3125,1.99400675,1.4825
302,7,-75,1.96875,1.65578425,1.3725
302,8,-60,1.09375,0.8776215,0.9295
302,9,-45,0.3125,0.214354,0.3542
302,10,-30,0,0.00307475,0.006
302,11,-15,0.21875,0.29461125,0.0821
302,12,0,0.4375,0.57610775,0.2181
302,13,15,0.21875,0.29461125,0.0821
302,14,30,0,0.00307475,0.006
302,15,45,0.3125,0.21378925,0.3536
302,16,60,1.09375,0.88144925,0.9333
302,17,75,1.96875,1.65578425,1.3725
302,18,90,2.3125,1.99413225,1.4825
302,19,105,1.9375,1.6426695,1.3654
302,20,120,1.0625,0.84831725,0.9237
302,21,135,0.28125,0.1959055,0.3434
302,22,150,0,0,0
302,23,165,0.21875,0.29210125,0.0699
302,24,180,0.4375,0.57836675,0.22
303,1,-165,0,0.3884225,0.2774
303,2,-150,0,0.5540825,0.371
303,3,-135,0.0625,0.623735,0.4743
303,4,-120,0.25,0.608675,0.5256
303,5,-105,0.375,0.5051375,0.4105
303,6,-90,0.4375,0.269825,0.1826
303,7,-75,0.625,0.1637775,0.0853
303,8,-60,1.25,0.676445,0.5906
303,9,-45,2.4375,1.91262,1.7984
303,10,-30,3.9375,3.5309425,3.3284
303,11,-15,5.25,4.9064225,4.5123
303,12,0,5.8125,5.2251925,4.7504
303,13,15,5.25,4.89199,4.4952
303,14,30,3.9375,3.527805,3.3254
303,15,45,2.4375,1.9069725,1.7934
303,16,60,1.25,0.6770725,0.5907
303,17,75,0.625,0.1637775,0.0853
303,18,90,0.4375,0.2704525,0.1826
303,19,105,0.375,0.503255,0.4087
303,20,120,0.25,0.6093025,0.5263
303,21,135,0.0625,0.623735,0.4747
303,22,150,0,0.5515725,0.3679
303,23,165,0,0.395325,0.2811
303,24,180,0,0,0
304,1,-165,0.25,0.1622715,0.193
304,2,-150,1,0.75557275,0.8116
304,3,-135,2.1875,1.74990925,1.749
304,4,-120,3.6875,3.03904525,2.8309
304,5,-105,5.0625,4.16879625,3.5927
304,6,-90,5.625,4.65146925,3.8911
304,7,-75,5.0625,4.18398175,3.5713
304,8,-60,3.75,3.100603,2.7958
304,9,-45,2.25,1.82797025,1.7617
304,10,-30,1,0.80012525,0.8306
304,11,-15,0.25,0.18115925,0.2048
304,12,0,0,0,1.00E-04
304,13,15,0.25,0.180971,0.2048
304,14,30,1,0.799937,0.8306
304,15,45,2.25,1.82784475,1.7617
304,16,60,3.75,3.1004775,2.7958
304,17,75,5.0625,4.18398175,3.5713
304,18,90,5.5625,4.65849725,3.9003
304,19,105,5.0625,4.16841975,3.5927
304,20,120,3.6875,3.03917075,2.8311
304,21,135,2.1875,1.74965825,1.749
304,22,150,1,0.75519625,0.8116
304,23,165,0.25,0.16220875,0.193
304,24,180,0,0.00069025,0
305,1,-165,1.96875,3.0507795,3.3389
305,2,-150,0.84375,1.465589,1.7164
305,3,-135,0.1875,0.371229,0.5048
305,4,-120,0,0,0
305,5,-105,0.34375,0.27252325,0.2357
305,6,-90,0.75,0.87718225,1.0031
305,7,-75,1.03125,1.45536075,1.8861
305,8,-60,0.9375,1.107914,1.2003
305,9,-45,1.34375,1.7099375,1.8625
305,10,-30,2.1875,2.96110975,3.0598
305,11,-15,3.34375,4.604344,4.6178
305,12,0,4.3125,5.78147125,5.662
305,13,15,3.34375,4.60741875,4.6196
305,14,30,2.1875,2.9621765,3.0608
305,15,45,1.34375,1.7099375,1.8625
305,16,60,0.9375,1.10621975,1.1989
305,17,75,1.03125,1.45661575,1.8879
305,18,90,0.75,0.87743325,1.0031
305,19,105,0.34375,0.272586,0.2357
305,20,120,0,0.00069025,0
305,21,135,0.1875,0.3726095,0.5058
305,22,150,0.84375,1.46452225,1.7163
305,23,165,1.96875,3.052411,3.3389
305,24,180,3.09375,4.38904875,4.6734
306,1,-165,0.125,0.1301435,0.2993
306,2,-150,0.875,0.7368105,1.1328
306,3,-135,2.28125,1.91782825,2.4722
306,4,-120,4.21875,3.52021225,4.1768
306,5,-105,6.28125,5.1923115,5.7594
306,6,-90,7.75,6.24757825,6.4922
306,7,-75,7.5,6.29257,6.4288
306,8,-60,6.21875,5.551116,5.494
306,9,-45,4.96875,4.70806975,4.2625
306,10,-30,4.21875,4.21811775,3.3027
306,11,-15,4.0625,4.2234515,2.8241
306,12,0,4.1875,4.4267615,2.7222
306,13,15,4.0625,4.22213375,2.825
306,14,30,4.21875,4.22075325,3.3008
306,15,45,4.96875,4.71246225,4.2682
306,16,60,6.21875,5.5499865,5.491
306,17,75,7.5,6.292319,6.429
306,18,90,7.75,6.2477665,6.4922
306,19,105,6.28125,5.19224875,5.7594
306,20,120,4.21875,3.522032,4.179
306,21,135,2.28125,1.91456525,2.4698
306,22,150,0.875,0.74013625,1.136
306,23,165,0.125,0.1301435,0.2993
306,24,180,0,0,0
307,1,-165,0.25,0.16170675,0.1133
307,2,-150,1,0.750992,0.6361
307,3,-135,2.3125,1.8392025,1.5981
307,4,-120,3.875,3.254717,2.8077
307,5,-105,5.25,4.52195325,3.9498
307,6,-90,5.75,5.0361895,4.4592
307,7,-75,5.1875,4.4917705,3.984
307,8,-60,3.875,3.25603475,2.9149
307,9,-45,2.3125,1.87766825,1.7458
307,10,-30,1.0625,0.8015685,0.7884
307,11,-15,0.3125,0.18906575,0.2034
307,12,0,0,0.0013805,0.0009
307,13,15,0.25,0.16785625,0.1142
307,14,30,1.0625,0.769315,0.6415
307,15,45,2.3125,1.86825575,1.6085
307,16,60,3.875,3.263,2.8041
307,17,75,5.1875,4.503693,3.9332
307,18,90,5.75,5.03524825,4.4546
307,19,105,5.25,4.51153675,4.006
307,20,120,3.875,3.259486,2.9261
307,21,135,2.3125,1.8645535,1.7319
307,22,150,1.0625,0.79121475,0.7638
307,23,165,0.3125,0.187497,0.1921
307,24,180,0,0,0
308,1,-165,0.03125,0.2752215,0.296
308,2,-150,0,0,0
308,3,-135,0.625,0.372735,0.3047
308,4,-120,1.78125,1.2619025,1.0231
308,5,-105,2.84375,2.15150925,1.7324
308,6,-90,3.28125,2.492932,2.0586
308,7,-75,2.8125,2.09603825,1.6517
308,8,-60,1.78125,1.22230725,0.9474
308,9,-45,0.65625,0.36376175,0.2736
308,10,-30,0.03125,0.00545925,0.0022
308,11,-15,0,0.27440575,0.2889
308,12,0,0.1875,0.55502375,0.5675
308,13,15,0.03125,0.26173025,0.2799
308,14,30,0.03125,0.00658875,0.0034
308,15,45,0.65625,0.36263225,0.2742
308,16,60,1.78125,1.22268375,0.9474
308,17,75,2.8125,2.09528525,1.6501
308,18,90,3.28125,2.49299475,2.0586
308,19,105,2.84375,2.152576,1.7363
308,20,120,1.78125,1.26108675,1.0211
308,21,135,0.625,0.36915825,0.301
308,22,150,0.03125,0.007781,0.0073
308,23,165,0,0.28821075,0.3021
308,24,180,0.1875,0.55213725,0.5644
309,1,-165,0.875,0.889795,0.4465
309,2,-150,0.15625,0.179967,0.0054
309,3,-135,0,0.00282375,0.0032
309,4,-120,0.34375,0.3091065,0.3558
309,5,-105,0.875,0.7932855,0.8076
309,6,-90,1.125,1.030857,1.0133
309,7,-75,0.875,0.79196775,0.8052
309,8,-60,0.34375,0.309734,0.3548
309,9,-45,0,0.0018825,0.002
309,10,-30,0.15625,0.180218,0.0067
309,11,-15,0.875,0.87479775,0.4417
309,12,0,1.5,1.4883045,0.8193
309,13,15,0.875,0.87630375,0.4445
309,14,30,0.15625,0.1803435,0.0067
309,15,45,0,0.0018825,0.002
309,16,60,0.34375,0.3081025,0.3534
309,17,75,0.875,0.79008525,0.8029
309,18,90,1.125,1.029602,1.0121
309,19,105,0.875,0.7925325,0.8071
309,20,120,0.34375,0.30916925,0.3558
309,21,135,0,0,0
309,22,150,0.15625,0.1773315,0.002
309,23,165,0.875,0.886783,0.4469
309,24,180,1.5,1.4920695,0.8227
310,1,-165,0.15625,0,0.0388
310,2,-150,0.65625,0.13095925,0.3389
310,3,-135,1.6875,0.72168775,1.0982
310,4,-120,3.125,1.71878525,2.1448
310,5,-105,4.4375,2.6928535,3.0187
310,6,-90,4.96875,3.091065,3.3708
310,7,-75,4.40625,2.66769075,3.0757
310,8,-60,3.0625,1.67184825,2.1713
310,9,-45,1.625,0.679708,1.0974
310,10,-30,0.625,0.113954,0.3374
310,11,-15,0.15625,0.00106675,0.0422
310,12,0,0,0.03256725,0
310,13,15,0.15625,0.0011295,0.0422
310,14,30,0.625,0.113954,0.3374
310,15,45,1.625,0.679708,1.0974
310,16,60,3.0625,1.669401,2.1693
310,17,75,4.40625,2.66769075,3.0757
310,18,90,4.96875,3.09037475,3.3715
310,19,105,4.4375,2.69279075,3.0187
310,20,120,3.125,1.720605,2.1458
310,21,135,1.6875,0.72168775,1.0982
310,22,150,0.65625,0.13095925,0.3389
310,23,165,0.15625,0,0.0388
310,24,180,0,0.03294375,0.0005
311,1,-165,2.5,2.1602315,1.577
311,2,-150,3,2.87652275,2.1738
311,3,-135,3.15625,2.9543955,2.0697
311,4,-120,2.875,2.58711975,1.6862
311,5,-105,1.9375,1.755494,1.1987
311,6,-90,0.875,0.7380655,0.8051
311,7,-75,0.09375,0.0535885,0.2921
311,8,-60,0,0,0.2174
311,9,-45,0.46875,0.310487,0.5255
311,10,-30,1.53125,1.22607225,1.0589
311,11,-15,2.5625,2.2021485,1.4582
311,12,0,3.09375,2.831782,1.9132
311,13,15,3.09375,2.970334,2.1827
311,14,30,2.75,2.7264875,2.1579
311,15,45,2,1.651831,1.0352
311,16,60,1.3125,0.94871725,0.2485
311,17,75,0.9375,0.69370125,0
311,18,90,0.84375,0.80978875,0.2561
311,19,105,0.90625,1.055706,0.7931
311,20,120,0.96875,1.181708,1.2033
311,21,135,0.875,0.925437,0.4019
311,22,150,0.875,0.689497,0.0894
311,23,165,1.125,0.74954875,0.0347
311,24,180,1.6875,1.25129775,0.6513
312,1,-165,0.25,0.14087375,0.2526
312,2,-150,1,0.59487,0.9545
312,3,-135,2.15625,1.36286725,1.95
312,4,-120,3.5625,2.32005575,3.0158
312,5,-105,4.875,3.2244715,3.9146
312,6,-90,5.625,3.777801,4.3254
312,7,-75,5.4375,3.7899745,4.0708
312,8,-60,4.375,3.2074035,3.2673
312,9,-45,2.96875,2.258749,2.2196
312,10,-30,1.6875,1.3166205,1.1997
312,11,-15,0.8125,0.65605125,0.4616
312,12,0,0.53125,0.4313435,0.2003
312,13,15,0.8125,0.65605125,0.4616
312,14,30,1.6875,1.31668325,1.1997
312,15,45,2.96875,2.25868625,2.2196
312,16,60,4.375,3.20746625,3.2673
312,17,75,5.4375,3.7899745,4.0708
312,18,90,5.625,3.77773825,4.3254
312,19,105,4.875,3.2244715,3.9146
312,20,120,3.5625,2.32005575,3.0158
312,21,135,2.15625,1.3628045,1.95
312,22,150,1,0.59468175,0.9545
312,23,165,0.25,0.140811,0.2526
312,24,180,0,0,0
313,1,-165,5.6875,5.560152,5.366
313,2,-150,5.53125,5.58970725,5.2754
313,3,-135,5.84375,5.9804515,5.3283
313,4,-120,5.5,4.9671645,4.562
313,5,-105,3.75,3.30021075,2.9307
313,6,-90,1.59375,1.3909165,1.2472
313,7,-75,0.125,0.1190995,0.1481
313,8,-60,0,0.0003765,0
313,9,-45,1.4375,1.32986075,0.9289
313,10,-30,3.4375,3.21788275,2.5858
313,11,-15,5.875,5.983589,4.9406
313,12,0,6.71875,6.6036845,5.4475
313,13,15,5.875,5.984091,4.9409
313,14,30,3.4375,3.22955425,2.5865
313,15,45,1.21875,1.1539725,0.9037
313,16,60,0,0,0
313,17,75,0.125,0.11803275,0.146
313,18,90,1.59375,1.39951325,1.2571
313,19,105,3.75,3.30033625,2.932
313,20,120,5.5,4.959509,4.5518
313,21,135,5.59375,5.7407465,5.323
313,22,150,5.53125,5.590021,5.2757
313,23,165,5.6875,5.56172075,5.3695
313,24,180,6.0625,5.7482765,5.5203
314,1,-165,0,0.1441995,0.2298
314,2,-150,0.4375,0.00194525,0
314,3,-135,2,0.9466465,0.8277
314,4,-120,5.5625,2.0289585,1.9075
314,5,-105,5.375,1.9084785,1.8915
314,6,-90,4.625,1.8781075,2.0041
314,7,-75,2.9375,1.2039215,1.6102
314,8,-60,1.375,0.440254,0.8565
314,9,-45,0.625,0.32699025,0.6338
314,10,-30,0.8125,1.06819325,1.2117
314,11,-15,1.8125,2.523303,2.4588
314,12,0,2.75,3.73393875,3.4619
314,13,15,1.8125,2.5174045,2.4531
314,14,30,0.8125,1.06926,1.2123
314,15,45,0.625,0.32912375,0.6358
314,16,60,1.375,0.43680275,0.8538
314,17,75,2.9375,1.19657975,1.5991
314,18,90,4.625,1.87289925,2.0001
314,19,105,5.375,1.90992175,1.8934
314,20,120,5.5625,2.030088,1.909
314,21,135,2,0.9453915,0.8265
314,22,150,0.4375,0,0.0001
314,23,165,0,0.14300725,0.2273
314,24,180,0.6875,1.23950075,1.2709
315,1,-165,0.34375,0.3555415,0.2095
315,2,-150,0.625,0.5254685,0.7012
315,3,-135,1.34375,1.0917245,1.4906
315,4,-120,2.40625,1.95660775,2.3706
315,5,-105,3.375,2.78980225,3.0482
315,6,-90,3.8125,3.10681525,3.3019
315,7,-75,3.34375,2.666122,3.0447
315,8,-60,2.3125,1.78592775,2.39
315,9,-45,1.21875,0.8916775,1.5128
315,10,-30,0.46875,0.28645375,0.7211
315,11,-15,0.09375,0.0317515,0.1827
315,12,0,0,0,0
315,13,15,0.09375,0.0317515,0.1827
315,14,30,0.46875,0.28645375,0.7211
315,15,45,1.21875,0.8936855,1.515
315,16,60,2.3125,1.78479825,2.3887
315,17,75,3.34375,2.671142,3.0499
315,18,90,3.8125,3.10681525,3.3019
315,19,105,3.375,2.78980225,3.0482
315,20,120,2.40625,1.95660775,2.3706
315,21,135,1.34375,1.0917245,1.4906
315,22,150,0.625,0.5262215,0.7018
315,23,165,0.34375,0.3555415,0.2095
315,24,180,0.28125,0.3645775,0.0239
316,1,-165,0.8125,0.51147525,0.3783
316,2,-150,0.28125,0.101153,0.1292
316,3,-135,0,0.007028,0.0058
316,4,-120,0,0.312997,0.2186
316,5,-105,0.96875,1.14926625,0.7979
316,6,-90,1.09375,1.1030195,1.0266
316,7,-75,1.90625,2.192485,1.7764
316,8,-60,2.125,2.2435635,1.7844
316,9,-45,2.40625,2.35858425,1.9823
316,10,-30,2.6875,2.53842575,2.1442
316,11,-15,3,2.98620975,2.6837
316,12,0,3.125,3.2824525,3.0706
316,13,15,3,2.98570775,2.6832
316,14,30,2.6875,2.541124,2.1467
316,15,45,2.40625,2.35582325,1.9844
316,16,60,2.125,2.2440655,1.7844
316,17,75,1.90625,2.19392825,1.7776
316,18,90,1.09375,1.10283125,1.0267
316,19,105,0.96875,1.149831,0.7985
316,20,120,0,0.31682475,0.2225
316,21,135,0,0,0
316,22,150,0.28125,0.1004,0.1285
316,23,165,0.8125,0.51084775,0.3772
316,24,180,1.28125,0.96515775,0.6189
317,1,-165,0.90625,0.0766805,1.0899
317,2,-150,1.1875,0.000753,1.7344
317,3,-135,1.8125,0.2260255,2.856
317,4,-120,2.84375,0.69972525,4.1771
317,5,-105,3.875,1.14205,5.0605
317,6,-90,4.3125,1.20260375,5.5424
317,7,-75,3.90625,1.1655185,4.8356
317,8,-60,3.09375,0.948027,3.6169
317,9,-45,2.25,0.58765375,2.5554
317,10,-30,1.65625,0.3763745,1.9376
317,11,-15,1.46875,0.44044225,1.6948
317,12,0,0,0.33502225,0
317,13,15,0.15625,0.44069325,0.1903
317,14,30,0.65625,0.7041805,0.7072
317,15,45,1.5,1.20731,1.6455
317,16,60,2.65625,1.72556225,2.7545
317,17,75,3.8125,2.0083765,3.8284
317,18,90,4.3125,1.20373325,5.5435
317,19,105,3.875,1.1421755,5.0605
317,20,120,2.84375,0.70311375,4.1738
317,21,135,1.8125,0.2260255,2.856
317,22,150,1.1875,0,1.7337
317,23,165,0.90625,0.0753,1.087
317,24,180,0.84375,0.18291625,0.91
318,1,-165,0.0625,0.08690875,0.397
318,2,-150,0.5,0.54812125,1.2597
318,3,-135,1.34375,1.32735075,2.5168
318,4,-120,3.6875,2.76118825,4.2555
318,5,-105,4.25,2.9433515,4.747
