mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,resff_relative_energy
287,6,-90,8.75,8.01800675,8.4921875
287,7,-75,8.9375,8.21843025,9.18457
287,8,-60,8.4375,7.8483935,9.223633
287,9,-45,7.84375,7.42539575,9.044922
287,10,-30,7.59375,7.294311,8.892578
287,11,-15,7.65625,7.47910975,8.958008
287,12,0,7.75,7.63924775,9.055664
287,13,15,7.65625,7.479047,8.958008
287,14,30,7.59375,7.294311,8.892578
287,15,45,7.84375,7.424831,9.045898
287,16,60,8.4375,7.8483935,9.223633
287,17,75,8.9375,8.21843025,9.18457
287,18,90,8.75,8.0188225,8.498047
287,19,105,7.5625,6.98903225,6.8759766
287,20,120,5.71875,5.30243775,4.9804688
287,21,135,3.65625,3.38065625,3.1542969
287,22,150,1.78125,1.64310875,1.5488281
287,23,165,0.46875,0.43178275,0.4111328
287,24,180,0,0,0
288,1,-165,1.6875,1.70046225,1.1044922
288,2,-150,1.75,1.876978,1.3496094
288,3,-135,1.59375,1.8690715,1.6416016
288,4,-120,1.21875,1.47318175,1.3017578
288,5,-105,0.78125,0.89337175,0.7363281
288,6,-90,0.3125,0.346631,0.29003906
288,7,-75,0,0.0008785,0.001953125
288,8,-60,0.09375,0.09920775,0.001953125
288,9,-45,0.5625,0.58125325,0.296875
288,10,-30,1.25,1.2930265,0.8330078
288,11,-15,1.9375,1.93200975,1.375
288,12,0,2.21875,2.1956225,1.5927734
288,13,15,1.9375,1.93313925,1.375
288,14,30,1.25,1.2892615,0.8466797
288,15,45,0.53125,0.58439075,0.27148438
288,16,60,0.09375,0.1037885,0.01171875
288,17,75,0,0,0
288,18,90,0.3125,0.34656825,0.29003906
288,19,105,0.78125,0.893309,0.7363281
288,20,120,1.21875,1.47330725,1.3046875
288,21,135,1.59375,1.8683185,1.6386719
288,22,150,1.75,1.8793625,1.3671875
288,23,165,1.6875,1.70184275,1.1074219
288,24,180,1.65625,1.63708475,0.9013672
289,1,-165,1.71875,0.83332,1.46875
289,2,-150,1.125,0.49001475,1.1513672
289,3,-135,0.65625,0.225147,0.7294922
289,4,-120,0.3125,0.032379,0.18359375
289,5,-105,0.0625,0,0
289,6,-90,0,0.147086,0.10839844
289,7,-75,0.15625,0.33552425,0.43066406
289,8,-60,0.40625,0.570272,0.94921875
289,9,-45,0.84375,0.89701125,1.5126953
289,10,-30,1.34375,1.26911875,1.9628906
289,11,-15,1.875,1.64863075,2.2470703
289,12,0,2.3125,1.9190205,2.3115234
289,13,15,1.875,1.6491955,2.2451172
289,14,30,1.34375,1.27037375,1.9609375
289,15,45,0.84375,0.897576,1.5136719
289,16,60,0.40625,0.5693935,0.9453125
289,17,75,0.15625,0.33552425,0.43066406
289,18,90,0,0.146333,0.111328125
289,19,105,0.0625,0.00031375,0
289,20,120,0.3125,0.029618,0.1796875
289,21,135,0.65625,0.2252725,0.7314453
289,22,150,1.125,0.49779575,1.1601562
289,23,165,1.71875,0.824284,1.4560547
289,24,180,2.40625,1.39185775,1.8125
290,1,-165,0.6875,1.00983575,0.86328125
290,2,-150,0.5625,1.00519225,1.0019531
290,3,-135,0.4375,0.9250605,0.79785156
290,4,-120,0.25,0.565754,0.33691406
290,5,-105,0,0.00018825,0.000976563
290,6,-90,0.3125,0.08515175,0.16503906
290,7,-75,1.75,1.549423,1.5039062
290,8,-60,3.25,2.9589135,3.024414
290,9,-45,4.4375,4.27722825,5.1640625
290,10,-30,5.875,5.82376475,6.9296875
290,11,-15,6.9375,6.9857065,7.9785156
290,12,0,7.375,7.42012475,8.235352
290,13,15,6.9375,6.9852045,7.970703
290,14,30,5.875,5.822447,6.9296875
290,15,45,4.4375,4.27496925,5.1660156
290,16,60,3.25,2.95847425,3.022461
290,17,75,1.75,1.54735225,1.5039062
290,18,90,0.3125,0.084336,0.16699219
290,19,105,0,0,0
290,20,120,0.25,0.56556575,0.33398438
290,21,135,0.4375,0.9217975,0.7939453
290,22,150,0.5625,1.00531775,1.0019531
290,23,165,0.6875,1.00945925,0.8623047
290,24,180,0.75,1.02589975,0.7529297
291,1,-165,0.28125,0.3409835,1.0888672
291,2,-150,0.5,0.64400325,1.1103516
291,3,-135,0.84375,0.976892,1.1181641
291,4,-120,0.875,1.0043765,1.0283203
291,5,-105,0.5,0.573535,0.6074219
291,6,-90,0,0.0184485,0
291,7,-75,0.125,0,0.19824219
291,8,-60,1.375,1.132763,1.5986328
291,9,-45,3.65625,3.25678775,3.6279297
291,10,-30,6.15625,5.56548575,5.466797
291,11,-15,7.90625,7.16134375,6.783203
291,12,0,8.21875,7.89464025,7.995117
291,13,15,7.875,7.18820075,6.9248047
291,14,30,6.15625,5.560654,5.4628906
291,15,45,3.65625,3.25528175,3.6220703
291,16,60,1.375,1.12931175,1.5732422
291,17,75,0.125,0.00043925,0.19824219
291,18,90,0,0.020331,0.006835938
291,19,105,0.5,0.57246825,0.60839844
291,20,120,0.875,1.0036235,1.0292969
291,21,135,0.84375,0.9775195,1.1152344
291,22,150,0.5,0.6444425,1.1044922
291,23,165,0.28125,0.34330525,1.0957031
291,24,180,0.4375,0.4740135,1.2734375
292,1,-165,0.3125,0.11313825,0.7675781
292,2,-150,1.15625,0.721374,0.9160156
292,3,-135,1.71875,1.418652,1.609375
292,4,-120,2.125,1.8540115,2.0136719
292,5,-105,1.59375,0.959573,1.0566406
292,6,-90,1.65625,0.84179125,0.84472656
292,7,-75,2.25,1.59454025,1.2353516
292,8,-60,1.5625,0.1288885,0.11230469
292,9,-45,2.71875,0.9777705,0.95703125
292,10,-30,4.625,2.72102825,2.7861328
292,11,-15,6.625,4.79930825,4.895508
292,12,0,8.15625,6.45151575,6.5742188
292,13,15,6.65625,4.800877,4.901367
292,14,30,4.625,2.72027525,2.7861328
292,15,45,2.71875,0.9780215,0.95703125
292,16,60,1.5625,0.13196325,0.11035156
292,17,75,1.34375,0.22709225,0
292,18,90,0.90625,0.05264725,0.10546875
292,19,105,1.59375,0.95147825,1.046875
292,20,120,2.125,1.853384,2.0185547
292,21,135,1.71875,1.41708325,1.6083984
292,22,150,1.15625,0.7217505,0.9169922
292,23,165,0.3125,0.1113185,0.75683594
292,24,180,0,0,0.76660156
293,1,-165,0.125,0.056977,0.16894531
293,2,-150,0.59375,0.3457525,0.7138672
293,3,-135,1.53125,1.02238575,1.6308594
293,4,-120,2.875,2.036614,2.7666016
293,5,-105,4.3125,3.0417435,3.8476562
293,6,-90,5.03125,3.4456025,4.2626953
293,7,-75,4.34375,3.0605685,3.8427734
293,8,-60,2.96875,2.1170595,2.788086
293,9,-45,1.625,1.09605425,1.6523438
293,10,-30,0.625,0.38308875,0.7314453
293,11,-15,0.125,0.06130675,0.17773438
293,12,0,0,0,0
293,13,15,0.125,0.06130675,0.17675781
293,14,30,0.625,0.38333975,0.7314453
293,15,45,1.625,1.09605425,1.6523438
293,16,60,2.96875,2.1142985,2.7802734
293,17,75,4.34375,3.0608195,3.8427734
293,18,90,5.03125,3.4453515,4.2626953
293,19,105,4.3125,3.03452725,3.8339844
293,20,120,2.875,2.0372415,2.7734375
293,21,135,1.53125,1.0221975,1.6279297
293,22,150,0.59375,0.3457525,0.7138672
293,23,165,0.125,0.05729075,0.16894531
293,24,180,0,0.0001255,0.002929688
294,1,-165,0.03125,0,0.07910156
294,2,-150,0.5,0.2119695,0.6972656
294,3,-135,0.90625,0.546929,1.1757812
294,4,-120,2.0625,1.32772725,2.0019531
294,5,-105,3.65625,2.5003365,3.1855469
294,6,-90,5.03125,3.50628175,4.1240234
294,7,-75,5.4375,3.977346,4.484375
294,8,-60,4.75,3.6366135,3.7636719
294,9,-45,3.21875,2.47165975,2.6064453
294,10,-30,1.6875,1.2834885,1.3007812
294,11,-15,0.625,0.479661,0.41308594
294,12,0,0.0625,0.08088475,0.002929688
294,13,15,0,0.0026355,0.076171875
294,14,30,0.46875,0.2019295,0.7011719
294,15,45,0.8125,0.5247155,1.171875
294,16,60,1.90625,1.28944975,1.9921875
294,17,75,3.5625,2.5317115,3.2988281
294,18,90,4.96875,3.523789,4.1689453
294,19,105,5.4375,3.96335275,4.4765625
294,20,120,4.8125,3.60718375,3.6953125
294,21,135,3.3125,2.45227,2.515625
294,22,150,1.78125,1.2920225,1.2216797
294,23,165,0.65625,0.48010025,0.3701172
294,24,180,0.0625,0.079567,0
295,1,-165,3.90625,3.033586,1.5302734
295,2,-150,4.3125,3.1124,2.0439453
295,3,-135,4.96875,3.40500325,2.959961
295,4,-120,5.78125,3.7508185,3.633789
295,5,-105,6.53125,4.132966,4.2041016
295,6,-90,6.46875,4.01204675,4.0117188
295,7,-75,5.3125,3.24047275,3.0166016
295,8,-60,3.65625,2.18903375,1.8515625
295,9,-45,2.25,1.3126045,0.9140625
295,10,-30,1,0.45675725,0.22460938
295,11,-15,0.25,0.083081,0.025390625
295,12,0,0,0,0
295,13,15,0.25,0.08552825,0.02734375
295,14,30,1,0.45751025,0.2265625
295,15,45,2.25,1.31279275,0.9169922
295,16,60,3.65625,2.18815525,1.8662109
295,17,75,5.3125,3.24543,3.0263672
295,18,90,6.46875,4.01355275,4.013672
295,19,105,6.53125,4.13315425,4.205078
295,20,120,5.78125,3.753956,3.6357422
295,21,135,4.96875,3.4049405,2.961914
295,22,150,4.3125,3.11221175,2.0458984
295,23,165,3.90625,3.033586,1.5302734
295,24,180,3.8125,3.0741225,1.4072266
296,1,-165,0.21875,0.11916225,0.14355469
296,2,-150,0.875,0.4855595,0.5527344
296,3,-135,1.875,1.08475925,1.2666016
296,4,-120,3.125,1.89724625,2.3203125
296,5,-105,4.40625,2.765016,3.3310547
296,6,-90,5.0625,3.18901775,4.100586
296,7,-75,4.28125,2.7300015,3.3134766
296,8,-60,2.96875,1.822762,2.2480469
296,9,-45,1.6875,0.98573975,1.1494141
296,10,-30,0.75,0.42462925,0.4765625
296,11,-15,0.1875,0.102659,0.123046875
296,12,0,0,0,0
296,13,15,0.1875,0.10291,0.123046875
296,14,30,0.75,0.42375075,0.4765625
296,15,45,1.6875,0.98699475,1.1542969
296,16,60,2.96875,1.82194625,2.2451172
296,17,75,4.28125,2.73596275,3.3203125
296,18,90,5.0625,3.18788825,4.104492
296,19,105,4.40625,2.7646395,3.3310547
296,20,120,3.125,1.897309,2.3183594
296,21,135,1.875,1.08475925,1.2666016
296,22,150,0.875,0.477653,0.5390625
296,23,165,0.21875,0.11840925,0.14453125
296,24,180,0,0.00056475,0.004882813
297,1,-165,1.03125,1.06091425,0.9667969
297,2,-150,3.34375,3.227609,3.1835938
297,3,-135,6.40625,6.0851185,6.3789062
297,4,-120,9.65625,8.9297015,9.073242
297,5,-105,12.71875,11.5202725,10.984375
297,6,-90,15,13.56334975,11.740234
297,7,-75,16.28125,14.67415025,12.393555
297,8,-60,16.4375,14.5054155,13.107422
297,9,-45,16.15625,13.49608175,14.424805
297,10,-30,15.21875,12.59838025,14.097656
297,11,-15,14.65625,12.02020175,13.467773
297,12,0,13.40625,11.8244845,12.62207
297,13,15,14.0625,12.693321,13.260742
297,14,30,13.90625,12.3626285,13.138672
297,15,45,14.5,13.16062025,13.21875
297,16,60,14.75,13.4745585,12.109375
297,17,75,14.6875,13.23767725,10.72168
297,18,90,14.46875,13.10853775,10.671875
297,19,105,12.75,11.65675375,10.582031
297,20,120,9.46875,8.5963735,8.385742
297,21,135,5.875,5.28524425,5.352539
297,22,150,2.65625,2.344089,2.727539
297,23,165,0.5625,0.44144625,0.63671875
297,24,180,0,0,0
298,1,-165,2.25,2.3361825,2.1992188
298,2,-150,2.1875,2.24011225,2.1875
298,3,-135,1.9375,1.99011625,2.0449219
298,4,-120,1.4375,1.5101415,1.7324219
298,5,-105,0.875,0.83583,1.1025391
298,6,-90,0.375,0.34418375,0.45898438
298,7,-75,0.0625,0.05277275,0.006835938
298,8,-60,0,0,0
298,9,-45,0.25,0.0656365,0.10253906
298,10,-30,0.5,0.23161025,0.37597656
298,11,-15,0.8125,0.3886735,0.7207031
298,12,0,0.875,0.450796,0.8847656
298,13,15,0.8125,0.37254675,0.7089844
298,14,30,0.5,0.231422,0.37695312
298,15,45,0.25,0.06456975,0.10449219
298,16,60,0,0.00043925,0
298,17,75,0.0625,0.0535885,0.0078125
298,18,90,0.375,0.34832525,0.4609375
298,19,105,0.875,0.833571,1.0957031
298,20,120,1.4375,1.50945125,1.7314453
298,21,135,1.9375,1.98961425,2.0458984
298,22,150,2.1875,2.25906275,2.1904297
298,23,165,2.25,2.337312,2.203125
298,24,180,2.25,2.37151075,2.2841797
299,1,-165,0.5,0.467362,0.57421875
299,2,-150,2.0625,1.90013275,2.2841797
299,3,-135,4.65625,4.29140975,4.861328
299,4,-120,8.25,7.55616675,8.016602
299,5,-105,12.53125,11.335662,11.200195
299,6,-90,17,15.1304055,14.016602
299,7,-75,20.875,18.21437975,16.445312
299,8,-60,13.28125,12.04279175,12.19043
299,9,-45,11.375,10.21337825,10.470703
299,10,-30,10.1875,9.084192,9.302734
299,11,-15,9.625,8.5539545,8.692383
299,12,0,9.53125,8.4666065,8.549805
299,13,15,9.625,8.54247125,8.686523
299,14,30,10.5625,9.4214105,9.633789
299,15,45,11.8125,10.55197725,11.107422
299,16,60,13.75,12.30496125,13.250977
299,17,75,20.875,18.21023825,16.438477
299,18,90,16.96875,15.121244,14.014648
299,19,105,12.53125,11.3322735,11.197266
299,20,120,8.25,7.55566475,8.014648
299,21,135,4.65625,4.29530025,4.864258
299,22,150,2.0625,1.90013275,2.2841797
299,23,165,0.5,0.46742475,0.57421875
299,24,180,0,0,0
300,1,-165,2.8125,2.090579,1.8095703
300,2,-150,1.4375,0.99377175,0.7167969
300,3,-135,0.53125,0.26737775,0.11425781
300,4,-120,0.15625,0,0.000976563
300,5,-105,0,0.0355165,0.034179688
300,6,-90,0.15625,0.2782335,0.15917969
300,7,-75,0.9375,1.003247,0.87402344
300,8,-60,2.125,2.07407575,2.09375
300,9,-45,3.5625,3.4681925,3.4941406
300,10,-30,4.71875,4.62059625,4.727539
300,11,-15,5.5,5.4458215,5.665039
300,12,0,5.75,5.75097475,6.0117188
300,13,15,5.5,5.443437,5.661133
300,14,30,4.71875,4.617898,4.725586
300,15,45,3.5625,3.46951025,3.5039062
300,16,60,2.125,2.06322,2.0917969
300,17,75,0.9375,1.001992,0.8730469
300,18,90,0.15625,0.278359,0.16015625
300,19,105,0,0.03557925,0.037109375
300,20,120,0.15625,0.00269825,0
300,21,135,0.53125,0.2671895,0.11425781
300,22,150,1.4375,0.99314425,0.7158203
300,23,165,2.8125,2.09315175,1.8105469
300,24,180,3.78125,2.88769225,2.9384766
301,1,-165,0.375,0.30477675,0.34472656
301,2,-150,1.4375,1.214087,1.4316406
301,3,-135,3,2.5573135,2.8652344
301,4,-120,4.5625,3.95557175,4.2041016
301,5,-105,5.5,5.04930425,5.3164062
301,6,-90,6,5.55996375,5.7871094
301,7,-75,6.4375,6.16324225,6.4677734
301,8,-60,6.4375,6.17830225,6.598633
301,9,-45,6.125,5.7924525,6.548828
301,10,-30,5.4375,5.17831825,6.3535156
301,11,-15,4.875,4.71271325,6.120117
301,12,0,4.6875,4.5314285,5.9902344
301,13,15,4.875,4.71271325,6.1191406
301,14,30,5.4375,5.177628,6.3535156
301,15,45,6.125,5.790068,6.5439453
301,16,60,6.4375,6.18282025,6.602539
301,17,75,6.4375,6.16776025,6.4648438
301,18,90,6,5.5577675,5.786133
301,19,105,5.5,5.01717625,5.288086
301,20,120,4.5625,3.95331275,4.2001953
301,21,135,3,2.558694,2.8623047
301,22,150,1.4375,1.2179775,1.4355469
301,23,165,0.375,0.304965,0.33984375
301,24,180,0,0,0
302,1,-165,0.21875,0.29210125,0.36035156
302,2,-150,0,0,0
302,3,-135,0.28125,0.1959055,0.20605469
302,4,-120,1.0625,0.84831725,0.8691406
302,5,-105,1.9375,1.6426695,1.5595703
302,6,-90,2.3125,1.99400675,1.7919922
302,7,-75,1.96875,1.65578425,1.5576172
302,8,-60,1.09375,0.8776215,0.88183594
302,9,-45,0.3125,0.214354,0.2109375
302,10,-30,0,0.00307475,0
302,11,-15,0.21875,0.29461125,0.36523438
302,12,0,0.4375,0.57610775,0.7167969
302,13,15,0.21875,0.29461125,0.36523438
302,14,30,0,0.00307475,0
302,15,45,0.3125,0.21378925,0.21191406
302,16,60,1.09375,0.88144925,0.88671875
302,17,75,1.96875,1.65578425,1.5576172
302,18,90,2.3125,1.99413225,1.7919922
302,19,105,1.9375,1.6426695,1.5595703
302,20,120,1.0625,0.84831725,0.86816406
302,21,135,0.28125,0.1959055,0.20605469
302,22,150,0,0,0
302,23,165,0.21875,0.29210125,0.36035156
302,24,180,0.4375,0.57836675,0.7158203
303,1,-165,0,0.3884225,0.44628906
303,2,-150,0,0.5540825,0.6582031
303,3,-135,0.0625,0.623735,0.61621094
303,4,-120,0.25,0.608675,0.4326172
303,5,-105,0.375,0.5051375,0.20800781
303,6,-90,0.4375,0.269825,0.002929688
303,7,-75,0.625,0.1637775,0.02734375
303,8,-60,1.25,0.676445,0.65625
303,9,-45,2.4375,1.91262,2.0166016
303,10,-30,3.9375,3.5309425,3.5546875
303,11,-15,5.25,4.9064225,4.7441406
303,12,0,5.8125,5.2251925,5.0097656
303,13,15,5.25,4.89199,4.7402344
303,14,30,3.9375,3.527805,3.5546875
303,15,45,2.4375,1.9069725,2.0185547
303,16,60,1.25,0.6770725,0.6591797
303,17,75,0.625,0.1637775,0.02734375
303,18,90,0.4375,0.2704525,0
303,19,105,0.375,0.503255,0.19921875
303,20,120,0.25,0.6093025,0.43554688
303,21,135,0.0625,0.623735,0.61621094
303,22,150,0,0.5515725,0.6542969
303,23,165,0,0.395325,0.45214844
303,24,180,0,0,0.20605469
304,1,-165,0.25,0.1622715,0.24804688
304,2,-150,1,0.75557275,1.0371094
304,3,-135,2.1875,1.74990925,2.2050781
304,4,-120,3.6875,3.03904525,3.5878906
304,5,-105,5.0625,4.16879625,4.756836
304,6,-90,5.625,4.65146925,5.2714844
304,7,-75,5.0625,4.18398175,4.791992
304,8,-60,3.75,3.100603,3.6289062
304,9,-45,2.25,1.82797025,2.241211
304,10,-30,1,0.80012525,1.0625
304,11,-15,0.25,0.18115925,0.25976562
304,12,0,0,0,0
304,13,15,0.25,0.180971,0.2607422
304,14,30,1,0.799937,1.0615234
304,15,45,2.25,1.82784475,2.2392578
304,16,60,3.75,3.1004775,3.6279297
304,17,75,5.0625,4.18398175,4.7910156
304,18,90,5.5625,4.65849725,5.283203
304,19,105,5.0625,4.16841975,4.756836
304,20,120,3.6875,3.03917075,3.586914
304,21,135,2.1875,1.74965825,2.2050781
304,22,150,1,0.75519625,1.0380859
304,23,165,0.25,0.16220875,0.24804688
304,24,180,0,0.00069025,0.001953125
305,1,-165,1.96875,3.0507795,2.8535156
305,2,-150,0.84375,1.465589,1.1171875
305,3,-135,0.1875,0.371229,0.06542969
305,4,-120,0,0,0.001953125
305,5,-105,0.34375,0.27252325,0.546875
305,6,-90,0.75,0.87718225,1.2392578
305,7,-75,1.03125,1.45536075,1.5419922
305,8,-60,0.9375,1.107914,1.1728516
305,9,-45,1.34375,1.7099375,1.5283203
305,10,-30,2.1875,2.96110975,2.390625
305,11,-15,3.34375,4.604344,3.6230469
305,12,0,4.3125,5.78147125,4.536133
305,13,15,3.34375,4.60741875,3.618164
305,14,30,2.1875,2.9621765,2.3945312
305,15,45,1.34375,1.7099375,1.5283203
305,16,60,0.9375,1.10621975,1.1669922
305,17,75,1.03125,1.45661575,1.5458984
305,18,90,0.75,0.87743325,1.2402344
305,19,105,0.34375,0.272586,0.54785156
305,20,120,0,0.00069025,0
305,21,135,0.1875,0.3726095,0.068359375
305,22,150,0.84375,1.46452225,1.1230469
305,23,165,1.96875,3.052411,2.8652344
305,24,180,3.09375,4.38904875,4.258789
306,1,-165,0.125,0.1301435,0.2265625
306,2,-150,0.875,0.7368105,0.953125
306,3,-135,2.28125,1.91782825,2.1816406
306,4,-120,4.21875,3.52021225,3.5351562
306,5,-105,6.28125,5.1923115,4.7890625
306,6,-90,7.75,6.24757825,5.9589844
306,7,-75,7.5,6.29257,6.091797
306,8,-60,6.21875,5.551116,5.7734375
306,9,-45,4.96875,4.70806975,5.1816406
306,10,-30,4.21875,4.21811775,4.6035156
306,11,-15,4.0625,4.2234515,4.296875
306,12,0,4.1875,4.4267615,4.1171875
306,13,15,4.0625,4.22213375,4.3046875
306,14,30,4.21875,4.22075325,4.6132812
306,15,45,4.96875,4.71246225,5.1914062
306,16,60,6.21875,5.5499865,5.779297
306,17,75,7.5,6.292319,6.095703
306,18,90,7.75,6.2477665,5.9589844
306,19,105,6.28125,5.19224875,4.7890625
306,20,120,4.21875,3.522032,3.5429688
306,21,135,2.28125,1.91456525,2.1738281
306,22,150,0.875,0.74013625,0.96484375
306,23,165,0.125,0.1301435,0.2265625
306,24,180,0,0,0
307,1,-165,0.25,0.16170675,0.18945312
307,2,-150,1,0.750992,0.8720703
307,3,-135,2.3125,1.8392025,2.0888672
307,4,-120,3.875,3.254717,3.6308594
307,5,-105,5.25,4.52195325,5
307,6,-90,5.75,5.0361895,5.5722656
307,7,-75,5.1875,4.4917705,5.0478516
307,8,-60,3.875,3.25603475,3.7167969
307,9,-45,2.3125,1.87766825,2.1728516
307,10,-30,1.0625,0.8015685,0.93847656
307,11,-15,0.3125,0.18906575,0.22265625
307,12,0,0,0.0013805,0.00390625
307,13,15,0.25,0.16785625,0.19726562
307,14,30,1.0625,0.769315,0.8847656
307,15,45,2.3125,1.86825575,2.1191406
307,16,60,3.875,3.263,3.6582031
307,17,75,5.1875,4.503693,5.015625
307,18,90,5.75,5.03524825,5.571289
307,19,105,5.25,4.51153675,5.040039
307,20,120,3.875,3.259486,3.6972656
307,21,135,2.3125,1.8645535,2.1435547
307,22,150,1.0625,0.79121475,0.90625
307,23,165,0.3125,0.187497,0.203125
307,24,180,0,0,0
308,1,-165,0.03125,0.2752215,0.20703125
308,2,-150,0,0,0.014648438
308,3,-135,0.625,0.372735,0.4560547
308,4,-120,1.78125,1.2619025,1.5263672
308,5,-105,2.84375,2.15150925,2.1728516
308,6,-90,3.28125,2.492932,2.4365234
308,7,-75,2.8125,2.09603825,2.1865234
308,8,-60,1.78125,1.22230725,1.53125
308,9,-45,0.65625,0.36376175,0.44628906
308,10,-30,0.03125,0.00545925,0.001953125
308,11,-15,0,0.27440575,0.21386719
308,12,0,0.1875,0.55502375,0.41210938
308,13,15,0.03125,0.26173025,0.1875
308,14,30,0.03125,0.00658875,0.00390625
308,15,45,0.65625,0.36263225,0.4423828
308,16,60,1.78125,1.22268375,1.5322266
308,17,75,2.8125,2.09528525,2.1904297
308,18,90,3.28125,2.49299475,2.4375
308,19,105,2.84375,2.152576,2.1611328
308,20,120,1.78125,1.26108675,1.5224609
308,21,135,0.625,0.36915825,0.45214844
308,22,150,0.03125,0.007781,0
308,23,165,0,0.28821075,0.21679688
308,24,180,0.1875,0.55213725,0.41015625
309,1,-165,0.875,0.889795,0.9238281
309,2,-150,0.15625,0.179967,0.17773438
309,3,-135,0,0.00282375,0.00390625
309,4,-120,0.34375,0.3091065,0.3046875
309,5,-105,0.875,0.7932855,0.59375
309,6,-90,1.125,1.030857,0.6982422
309,7,-75,0.875,0.79196775,0.59765625
309,8,-60,0.34375,0.309734,0.30371094
309,9,-45,0,0.0018825,0
309,10,-30,0.15625,0.180218,0.1796875
309,11,-15,0.875,0.87479775,0.9160156
309,12,0,1.5,1.4883045,1.5810547
309,13,15,0.875,0.87630375,0.9189453
309,14,30,0.15625,0.1803435,0.1796875
309,15,45,0,0.0018825,0
309,16,60,0.34375,0.3081025,0.30566406
309,17,75,0.875,0.79008525,0.5908203
309,18,90,1.125,1.029602,0.7011719
309,19,105,0.875,0.7925325,0.5917969
309,20,120,0.34375,0.30916925,0.3046875
309,21,135,0,0,0.000976563
309,22,150,0.15625,0.1773315,0.16992188
309,23,165,0.875,0.886783,0.91796875
309,24,180,1.5,1.4920695,1.5800781
310,1,-165,0.15625,0,0.125
310,2,-150,0.65625,0.13095925,0.47558594
310,3,-135,1.6875,0.72168775,1.0566406
310,4,-120,3.125,1.71878525,1.9462891
310,5,-105,4.4375,2.6928535,3.015625
310,6,-90,4.96875,3.091065,3.5273438
310,7,-75,4.40625,2.66769075,2.9970703
310,8,-60,3.0625,1.67184825,1.921875
310,9,-45,1.625,0.679708,1.0185547
310,10,-30,0.625,0.113954,0.45214844
310,11,-15,0.15625,0.00106675,0.12597656
310,12,0,0,0.03256725,0.002929688
310,13,15,0.15625,0.0011295,0.123046875
310,14,30,0.625,0.113954,0.4482422
310,15,45,1.625,0.679708,1.0195312
310,16,60,3.0625,1.669401,1.921875
310,17,75,4.40625,2.66769075,2.9970703
310,18,90,4.96875,3.09037475,3.5292969
310,19,105,4.4375,2.69279075,3.015625
310,20,120,3.125,1.720605,1.9501953
310,21,135,1.6875,0.72168775,1.0566406
310,22,150,0.65625,0.13095925,0.47460938
