scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
-45,-406813.66,36.528507,5.64000000001397,3.2291449999999955
-30,-406816.7,34.852985,2.599999999976717,1.5536229999999946
-15,-406818.66,33.710423,0.6400000000139698,0.41106099999999657
0,-406819.3,33.299362,0,0
15,-406818.66,33.700115,0.6400000000139698,0.4007529999999946
30,-406816.7,34.846333,2.599999999976717,1.5469709999999992
45,-406813.66,36.522526,5.64000000001397,3.223163999999997
60,-406810.12,38.41699,9.179999999993017,5.117627999999996
75,-406806.97,40.40196,12.330000000016298,7.102598
90,-406805,42.227135,14.299999999988358,8.927772999999995
105,-406804.53,43.634502,14.76999999996042,10.335139999999996
120,-406804.84,44.82944,14.459999999962749,11.530077999999996
135,-406805.06,46.04842,14.239999999990689,12.749057999999998
150,-406804.66,47.675373,14.64000000001397,14.376010999999998
165,-406803.44,50.083607,15.85999999998603,16.784245
180,-406801.44,52.850002,17.85999999998603,19.55064
-165,-522959.2,7.206635,8.399999999965075,12.2914767
-150,-522959.56,7.296837,8.039999999979045,12.3816787
-135,-522959.28,7.8651013,8.319999999948777,12.949943000000001
-120,-522958.62,8.557127,8.979999999981374,13.6419687
-105,-522958.03,8.128428,9.569999999948775,13.2132697
-90,-522958.53,7.1755924,9.069999999948775,12.260434100000001
-75,-522960.03,4.933744,7.569999999948777,10.0185857
-60,-522962.16,1.9899801,5.440000000002328,7.0748218000000005
-45,-522964.4,-0.95066947,3.199999999953434,4.13417223
-30,-522966.28,-3.2899334,1.3199999999487773,1.7949083000000003
-15,-522967.4,-4.6763034,0.1999999999534338,0.4085383
0,-522967.6,-5.0848417,0,0
15,-522967.4,-4.6800375,0.1999999999534338,0.40480420000000006
30,-522966.28,-3.2915308,1.3199999999487773,1.7933109000000003
45,-522964.4,-0.95219386,3.199999999953434,4.132647840000001
60,-522962.16,1.9783027,5.440000000002328,7.0631444000000005
75,-522960.03,4.9172454,7.569999999948777,10.0020871
90,-522958.53,7.168233,9.069999999948775,12.253074699999999
105,-522958.03,8.122338,9.569999999948775,13.2071797
120,-522958.62,8.556689,8.979999999981374,13.6415307
135,-522959.28,7.8498354,8.319999999948777,12.9346771
150,-522959.56,7.2955384,8.039999999979045,12.3803801
165,-522959.2,7.176242,8.399999999965075,12.2610837
180,-522958.28,7.416921,9.319999999948775,12.5017627
-165,-265549.38,10.471565,2.339999999967404,0.6724049999999995
-150,-265550.7,10.225749,1.0199999999604188,0.4265889999999999
-135,-265551.53,9.897679,0.1899999999441206,0.09851899999999958
-120,-265551.72,9.828687,0,0.02952699999999986
-105,-265551.28,10.0585575,0.4399999999441206,0.2593974999999986
-90,-265550.4,10.332015,1.3199999999487773,0.5328549999999996
-75,-265549.5,10.362499,2.2199999999720603,0.5633389999999991
-60,-265549.22,10.209664,2.5,0.41050399999999954
-45,-265549.97,10.39342,1.75,0.5942600000000002
-30,-265551,10.8376045,0.7199999999720603,1.0384444999999989
-15,-265551.53,11.418438,0.1899999999441206,1.6192779999999996
0,-265551.34,12.050118,0.3799999999464489,2.250957999999999
15,-265551.53,11.418442,0.1899999999441206,1.619282
30,-265551,10.836415,0.7199999999720603,1.037255
45,-265549.97,10.39342,1.75,0.5942600000000002
60,-265549.22,10.209668,2.5,0.4105080000000001
75,-265549.5,10.362503,2.2199999999720603,0.5633429999999997
90,-265550.4,10.328642,1.3199999999487773,0.5294819999999998
105,-265551.28,10.058671,0.4399999999441206,0.2595109999999998
120,-265551.72,9.828778,0,0.029617999999999256
135,-265551.53,9.897534,0.1899999999441206,0.09837399999999974
150,-265550.7,10.222202,1.0199999999604188,0.4230419999999988
165,-265549.38,10.465688,2.339999999967404,0.6665279999999996
180,-265548.28,9.79916,3.4399999999441206,0
-165,-350266.62,-17.413494,4.760000000009313,7.045490000000001
-150,-350267.06,-17.370079,4.320000000006985,7.0889050000000005
-135,-350266.28,-18.002838,5.099999999976717,6.456146
-120,-350268.47,-19.49938,2.9100000000325963,4.959604000000002
-105,-350270.25,-21.930359,1.1300000000046566,2.5286250000000017
-90,-350271.28,-23.84768,0.0999999999767169,0.6113040000000005
-75,-350271.38,-24.458984,0,0
-60,-350270.7,-23.857931,0.6799999999930151,0.6010530000000003
-45,-350269.62,-22.579502,1.7600000000093132,1.8794819999999994
-30,-350268.94,-22.893064,2.4400000000023283,1.565920000000002
-15,-350268.1,-20.07821,3.28000000002794,4.380774000000002
0,-350267.44,-19.012938,3.940000000002328,5.446046000000003
15,-350266.62,-17.462673,4.760000000009313,6.996311000000002
30,-350267,-17.329721,4.380000000004657,7.129263000000002
45,-350266.1,-17.892687,5.28000000002794,6.566297000000002
60,-350268.5,-19.455753,2.8800000000046566,5.0032309999999995
75,-350270.34,-21.986572,1.0399999999790452,2.472412000000002
90,-350271.3,-23.947475,0.0800000000162981,0.5115090000000002
105,-350271.38,-24.433777,0,0.025207000000001756
120,-350270.78,-23.902157,0.5999999999767169,0.556827000000002
135,-350269.84,-22.690998,1.5399999999790452,1.7679860000000005
150,-350268.9,-21.34466,2.479999999981373,3.114324
165,-350268.16,-20.13275,3.220000000030268,4.3262339999999995
180,-350267.4,-18.957169,3.9799999999813735,5.501815000000001
-165,-474126.66,13.922676,7.809999999997672,5.698269
-150,-474125,16.07648,9.46999999997206,7.852073000000001
-135,-474122.38,19.25703,12.089999999967404,11.032623000000001
-120,-474119.03,22.949894,15.43999999994412,14.725487000000001
-105,-474116.34,31.970108,18.12999999994645,23.745701
-90,-474119.62,29.522,14.849999999976715,21.297593
-75,-474123.88,25.088951,10.589999999967404,16.864544000000002
-60,-474127.84,20.235285,6.629999999946449,12.010878000000002
-45,-474130.9,15.445411,3.5699999999487773,7.221004000000001
-30,-474133.03,11.776894,1.4399999999441206,3.552487000000001
-15,-474134.16,9.204573,0.3099999999976717,0.9801660000000005
0,-474134.47,8.224407,0,0
15,-474134.16,9.2019615,0.3099999999976717,0.9775545000000001
30,-474133.06,11.737668,1.4099999999743886,3.513261
45,-474130.9,15.456701,3.5699999999487773,7.232294000000001
60,-474127.84,20.119081,6.629999999946449,11.894674000000002
75,-474123.88,25.019543,10.589999999967404,16.795136
90,-474119.62,29.500103,14.849999999976715,21.275696
105,-474116.34,31.974455,18.12999999994645,23.750048
120,-474119.03,22.918238,15.43999999994412,14.693831
135,-474122.38,19.260897,12.089999999967404,11.03649
150,-474125,16.070967,9.46999999997206,7.84656
165,-474126.66,13.918694,7.809999999997672,5.694287000000001
180,-474127.16,12.982379,7.309999999997672,4.7579720000000005
-165,-418214.56,12.149328,1.0599999999976717,0.7585680000000004
-150,-418213.97,12.753194,1.650000000023283,1.3624340000000004
-135,-418212.28,12.984599,3.339999999967404,1.5938389999999991
-120,-418213.38,13.46652,2.2399999999906868,2.075759999999999
-105,-418214.47,12.970431,1.150000000023283,1.5796709999999994
-90,-418215.4,12.457426,0.2199999999720603,1.0666659999999997
-75,-418215.4,11.782703,0.2199999999720603,0.3919429999999995
-60,-418214.72,11.393862,0.9000000000232831,0.00310200000000016
-45,-418213.44,11.887825,2.179999999993015,0.4970649999999992
-30,-418211.75,13.11485,3.869999999995344,1.7240900000000003
-15,-418210.22,14.389275,5.400000000023283,2.9985149999999994
0,-418209.2,14.992476,6.419999999983702,3.6017159999999997
15,-418210.22,14.380933,5.400000000023283,2.9901730000000004
30,-418211.75,13.119762,3.869999999995344,1.7290019999999995
45,-418213.44,11.897574,2.179999999993015,0.5068140000000003
60,-418214.72,11.39076,0.9000000000232831,0
75,-418215.62,12.121795,0,0.7310350000000003
90,-418215.4,12.455243,0.2199999999720603,1.0644829999999992
105,-418214.5,12.990805,1.1199999999953434,1.6000449999999997
120,-418213.38,13.465286,2.2399999999906868,2.0745260000000005
135,-418212.28,12.985573,3.339999999967404,1.5948130000000003
150,-418213.97,12.757627,1.650000000023283,1.3668669999999992
165,-418214.56,12.161186,1.0599999999976717,0.7704260000000005
180,-418214.94,11.892989,0.6799999999930151,0.5022289999999998
-165,-330324.25,90.57617,0.1300000000046566,1.8287200000000041
-150,-330323.75,95.85431,0.6300000000046566,7.1068599999999975
-135,-330322.84,103.28566,1.5399999999790452,14.538209999999992
-120,-330321.47,112.08806,2.9100000000325963,23.340609999999998
-105,-330320.1,120.25505,4.28000000002794,31.507599999999996
-90,-330319.12,124.76041,5.260000000009313,36.01295999999999
-75,-330318.97,122.766716,5.410000000032596,34.019266
-60,-330319.38,117.14107,5,28.39362
-45,-330319.97,110.69637,4.410000000032596,21.94892
-30,-330320.6,104.55943,3.78000000002794,15.811980000000005
-15,-330320.97,100.04573,3.4100000000325963,11.298280000000005
0,-330320.9,97.71606,3.479999999981373,8.968609999999998
15,-330320.66,99.271454,3.720000000030268,10.524004000000005
30,-330319.88,103.64024,4.5,14.892790000000005
45,-330319.97,110.68517,4.410000000032596,21.93772
60,-330319.38,117.13526,5,28.38781
75,-330318.97,122.76622,5.410000000032596,34.01877
90,-330319.12,124.75956,5.260000000009313,36.01210999999999
105,-330320.1,120.27053,4.28000000002794,31.523079999999993
120,-330321.47,112.082664,2.9100000000325963,23.335213999999993
135,-330322.84,103.2765,1.5399999999790452,14.529049999999998
150,-330323.75,95.85026,0.6300000000046566,7.102810000000005
165,-330324.25,90.57196,0.1300000000046566,1.8245100000000036
180,-330324.38,88.74745,0,0
-165,-362601.25,6.234264,0.0499999999883584,0
-150,-362600.56,6.970336,0.7399999999906868,0.7360720000000001
-135,-362599.62,7.897299,1.679999999993015,1.6630350000000007
-120,-362599.38,8.314978,1.9199999999837016,2.0807140000000004
-105,-362600.22,7.7912045,1.080000000016298,1.5569405000000005
-90,-362601.06,6.939731,0.2399999999906867,0.7054670000000005
-75,-362601.22,6.429176,0.0800000000162981,0.19491200000000042
-60,-362600.44,6.4526587,0.8599999999860302,0.21839470000000016
-45,-362598.84,7.2306075,2.459999999962747,0.9963435
-30,-362596.9,8.661351,4.399999999965075,2.427087
-15,-362595.25,10.030706,6.049999999988359,3.7964420000000008
0,-362594.4,10.549559,6.899999999965075,4.315295000000001
15,-362595.25,10.033058,6.049999999988359,3.798794000000001
30,-362596.9,8.663706,4.399999999965075,2.429442
45,-362598.84,7.2240963,2.459999999962747,0.9898323000000007
60,-362600.44,6.4521875,0.8599999999860302,0.21792350000000038
75,-362601.22,6.4297776,0.0800000000162981,0.19551360000000084
90,-362601.06,6.9415946,0.2399999999906867,0.7073306000000006
105,-362600.22,7.7843127,1.080000000016298,1.5500487000000005
120,-362599.38,8.315723,1.9199999999837016,2.0814590000000006
135,-362599.62,7.897378,1.679999999993015,1.6631140000000002
150,-362600.56,6.990901,0.7399999999906868,0.7566370000000004
165,-362601.25,6.2343917,0.0499999999883584,0.0001277000000001749
180,-362601.3,6.7683597,0,0.5340957000000008
-165,-408936.22,-57.495174,2.31000000005588,2.606265999999998
-150,-408937.2,-58.447784,1.330000000016298,1.653655999999998
-135,-408937.97,-59.32656,0.5600000000558794,0.774879999999996
-120,-408938.38,-59.726353,0.150000000023283,0.3750869999999935
-105,-408938.25,-59.426643,0.2800000000279397,0.6747969999999981
-90,-408937.7,-58.70458,0.8300000000162981,1.3968599999999967
-75,-408937.03,-57.76819,1.5,2.3332499999999996
-60,-408936.53,-56.728855,2,3.3725849999999937
-45,-408936.12,-55.83683,2.4100000000325963,4.264609999999998
-30,-408935.75,-55.13972,2.78000000002794,4.96172
-15,-408935.38,-54.59543,3.150000000023283,5.506009999999996
0,-408935.2,-54.197468,3.330000000016298,5.903971999999996
15,-408935.16,-53.928795,3.370000000053551,6.172644999999996
30,-408936,-55.595608,2.53000000002794,4.505831999999998
45,-408936.53,-56.17202,2,3.9294199999999933
60,-408937.06,-56.998886,1.470000000030268,3.102553999999998
75,-408937.56,-57.90504,0.970000000030268,2.196399999999997
90,-408938.1,-58.9111,0.4300000000512227,1.190339999999999
105,-408938.53,-59.674297,0,0.42714299999999383
120,-408938.44,-60.10144,0.0900000000256113,0
135,-408937.94,-59.94105,0.5900000000256114,0.1603899999999996
150,-408937.25,-59.244198,1.2800000000279397,0.8572419999999994
165,-408936.25,-58.217842,2.28000000002794,1.8835979999999992
180,-408935.38,-57.031166,3.150000000023283,3.0702739999999977
-165,-321676.78,17.645575,0.3399999999674037,1.3234160000000017
-150,-321677.12,16.546642,0,0.22448299999999932
-135,-321676.88,16.325808,0.2399999999906867,0.003648999999999347
-120,-321676,16.871737,1.1199999999953434,0.5495780000000003
-105,-321674.97,17.726326,2.150000000023283,1.404167000000001
-90,-321674.5,18.184425,2.6199999999953434,1.8622660000000018
-75,-321675.03,17.73507,2.089999999967404,1.4129110000000011
-60,-321676.1,16.863369,1.0200000000186265,0.5412099999999995
-45,-321676.94,16.322159,0.179999999993015,0
-30,-321677.12,16.638954,0,0.31679499999999905
-15,-321676.75,17.772593,0.3699999999953434,1.4504340000000013
0,-321676.4,18.673494,0.7199999999720603,2.3513350000000024
15,-321676.75,17.77877,0.3699999999953434,1.4566110000000023
30,-321677.12,16.638958,0,0.3167989999999996
45,-321676.94,16.322159,0.179999999993015,0
60,-321676.1,16.86187,1.0200000000186265,0.5397110000000005
75,-321675.03,17.73956,2.089999999967404,1.4174010000000017
90,-321674.5,18.184687,2.6199999999953434,1.862528000000001
105,-321674.97,17.72912,2.150000000023283,1.4069610000000026
120,-321676,16.870337,1.1199999999953434,0.548178
135,-321676.88,16.325823,0.2399999999906867,0.0036640000000005557
150,-321677.12,16.545359,0,0.22320000000000206
165,-321676.78,17.646225,0.3399999999674037,1.324066000000002
180,-321676.4,18.6721,0.7199999999720603,2.349941000000001
-165,-445178.12,29.182055,0.5399999999790452,1.2752589999999984
-150,-445176.44,31.411278,2.2199999999720603,3.5044819999999994
-135,-445174.16,33.2814,4.5,5.374603999999998
-120,-445171.2,35.322124,7.459999999962747,7.415328000000002
-105,-445168.9,42.931667,9.759999999951106,15.024870999999997
-90,-445171.56,39.759716,7.099999999976717,11.852919999999997
-75,-445174.5,35.765034,4.159999999974389,7.858238
-60,-445176.72,32.34996,1.9400000000023283,4.443164000000003
-45,-445177.9,29.83294,0.7599999999511056,1.9261440000000007
-30,-445178.25,28.344193,0.4099999999743886,0.4373970000000007
-15,-445177.94,27.906796,0.7199999999720603,0
0,-445177.1,28.658667,1.5599999999976717,0.7518710000000013
15,-445177.94,27.915173,0.7199999999720603,0.008376999999999413
30,-445178.25,28.345003,0.4099999999743886,0.43820699999999846
45,-445177.9,29.836704,0.7599999999511056,1.929908000000001
60,-445176.72,32.35093,1.9400000000023283,4.444133999999998
75,-445174.5,35.769688,4.159999999974389,7.862892000000002
90,-445171.56,39.726532,7.099999999976717,11.819735999999999
105,-445168.84,42.946484,9.819999999948775,15.039687999999998
120,-445171.2,35.327606,7.459999999962747,7.420810000000003
135,-445174.16,33.27576,4.5,5.368963999999998
150,-445176.38,30.555006,2.279999999969732,2.648209999999999
165,-445178.12,29.196365,0.5399999999790452,1.2895690000000002
180,-445178.66,28.902956,0,0.9961599999999997
-165,-148009.2,12.000518,0.9599999999918508,1.6435779999999998
-150,-148009.6,11.783665,0.5599999999976717,1.4267249999999994
-135,-148009.98,11.375007,0.179999999993015,1.0180670000000003
-120,-148010.16,10.935491,0,0.5785510000000009
-105,-148010.02,10.599979,0.1400000000139698,0.24303899999999956
-90,-148009.61,10.356942,0.5500000000174623,2.000000000279556e-06
-75,-148008.95,10.415666,1.209999999991851,0.058726000000000056
-60,-148007.88,11.322539,2.279999999998836,0.965599000000001
-45,-148006.56,13.001426,3.6000000000058208,2.6444860000000006
-30,-148006,15.165836,4.1600000000034925,4.808896000000001
-15,-148006.22,15.268969,3.940000000002328,4.912029
0,-148005.5,14.914134,4.6600000000034925,4.557194000000001
15,-148006.22,15.274162,3.940000000002328,4.917222000000001
30,-148006,15.16464,4.1600000000034925,4.8077000000000005
45,-148006.2,12.9849825,3.959999999991851,2.6280424999999994
60,-148007.88,11.322538,2.279999999998836,0.965598
75,-148008.95,10.414917,1.209999999991851,0.057977000000001055
90,-148009.61,10.35694,0.5500000000174623,0
105,-148010.02,10.599979,0.1400000000139698,0.24303899999999956
120,-148010.16,10.935489,0,0.5785490000000006
135,-148009.98,11.375007,0.179999999993015,1.0180670000000003
150,-148009.6,11.783665,0.5599999999976717,1.4267249999999994
165,-148009.2,12.000518,0.9599999999918508,1.6435779999999998
180,-148009.05,12.052508,1.110000000015134,1.6955679999999997
-165,-583339.2,7.7131286,2.1000000000931323,6.4519161
-150,-583338.8,7.515037,2.5,6.2538245
-135,-583339.06,5.7960496,2.2399999999906868,4.5348371
-120,-583339.9,4.003971,1.400000000023283,2.7427585
-105,-583340.6,2.6643033,0.7000000000698492,1.4030907999999997
-90,-583341,2.1028657,0.3000000000465661,0.8416532000000001
-75,-583340.75,1.2612125,0.5500000000465661,0
-60,-583341.3,3.4135554,0,2.1523429
-45,-583341,3.6520362,0.3000000000465661,2.3908237
-30,-583339.5,4.3224096,1.800000000046566,3.0611971000000002
-15,-583337.2,5.314566,4.100000000093132,4.0533535
0,-583334.75,6.452339,6.550000000046566,5.1911265
15,-583337.2,5.3518157,4.100000000093132,4.0906032
30,-583339.5,4.3224425,1.800000000046566,3.06123
45,-583341,3.6520872,0.3000000000465661,2.3908747
60,-583341.3,3.4140368,0,2.1528243
